H,h,target,v
0.1171904809,0.061201651,1.5524354222,0.1800229417
0.1182857272,0.0739241405,1.5821518379,0.1851361978
0.1193840611,0.0861386844,1.6120685896,0.1902531162
0.1204855548,0.0978751311,1.6421808167,0.195371964
0.1215902794,0.1091610312,1.67248375,0.2004910757
0.1226983052,0.1200218547,1.7029727093,0.2056088507
0.1238097013,0.1304811838,1.7336431023,0.2107237516
0.1249245356,0.1405608841,1.7644904235,0.2158343019
0.1260428751,0.1502812586,1.7955102528,0.2209390847
0.1271647854,0.1596611844,1.8266982547,0.22603674
0.1282903313,0.168718236,1.8580501773,0.2311259638
0.1294195761,0.1774687955,1.8895618514,0.2362055057
0.0770956917,-2.2904812485,0.6517241703,0.0154450464
0.0781160663,-2.0226882389,0.6682316014,0.0181719886
0.0791382176,-1.798870571,0.6854693468,0.0210650496
0.0801619312,-1.6090548437,0.7033737284,0.0241151007
0.0811870483,-1.4460656402,0.7218936312,0.0273135891
0.0822134541,-1.304609699,0.7409872222,0.0306524717
0.0832410692,-1.1806974771,0.7606196653,0.0341241598
0.0842698425,-1.0712655407,0.7807614893,0.0377214743
0.0852997461,-0.9739229194,0.8013873987,0.0414376065
0.0863307713,-0.8867764316,0.8224753921,0.0452660862
0.087362925,-0.8083077244,0.8440060975,0.0492007538
0.0883962274,-0.737285014,0.8659622644,0.0532357355
0.0894307098,-0.672698622,0.8883283712,0.0573654228
0.0904664125,-0.6137131474,0.9110903176,0.0615844539
0.0915033837,-0.5596314768,0.9342351821,0.0658876971
0.0925416782,-0.5098673502,0.9577510284,0.0702702366
0.093581356,-0.4639242025,0.9816267504,0.0747273595
0.0946224821,-0.4213786681,1.0058519462,0.079254544
0.0956651251,-0.3818675927,1.030416816,0.0838474489
0.0967093568,-0.3450777136,1.0553120783,0.0885019045
0.0977552518,-0.3107373888,1.0805289008,0.0932139033
0.098802887,-0.2786099178,1.1060588437,0.0979795927
0.0998523408,-0.2484881068,1.131893812,0.1027952672
0.1009036933,-0.2201898164,1.1580260162,0.1076573624
0.1019570254,-0.1935542917,1.1844479394,0.1125624481
0.1030124191,-0.1684391173,1.2111523093,0.1175072231
0.1040699569,-0.1447176785,1.2381320754,0.1224885097
0.1051297216,-0.1222770323,1.2653803888,0.127503249
0.1061917963,-0.1010161126,1.2928905859,0.1325484957
0.1072562638,-0.0808442112,1.3206561743,0.1376214144
0.1083232071,-0.0616796856,1.348670821,0.1427192751
0.1093927087,-0.0434488554,1.376928342,0.1478394497
0.1104648508,-0.026085056,1.4054226938,0.152979408
0.1115397149,-0.0095278235,1.434147966,0.1581367145
0.1126173822,0.0062778087,1.4630983753,0.1633090252
0.1136979329,0.0213819205,1.4922682596,0.1684940841
0.1147814465,0.0358302359,1.5216520739,0.1736897209
0.1158680017,0.0496645858,1.5512443858,0.1788938476
0.1169576764,0.0629233137,1.5810398727,0.1841044561
0.1180505471,0.0756416315,1.6110333183,0.1893196155
0.1191466899,0.0878519324,1.6412196104,0.1945374698
0.1202461793,0.0995840676,1.6715937383,0.1997562354
0.121349089,0.1108655902,1.7021507913,0.2049741987
0.1224554915,0.1217219729,1.7328859564,0.2101897141
0.1235654581,0.1321768,1.7637945173,0.215401202
0.124679059,0.1422519394,1.7948718527,0.2206071463
0.125796363,0.1519676962,1.8261134349,0.225806093
0.1269174379,0.1613429496,1.8575148291,0.2309966478
0.12804235,0.1703952759,1.8890716917,0.2361774746
0.1291711646,0.1791410591,1.92077977,0.2413472935
0.0770565142,-2.288951348,0.6669774671,0.0158044649
0.07806996,-2.0210916723,0.6838115728,0.0185960102
0.0790852506,-1.7972247797,0.7013869933,0.0215576974
0.0801021704,-1.6073720933,0.7196382663,0.0246801541
0.0811205603,-1.4443547841,0.7385127969,0.0279545945
0.0821403066,-1.3028772713,0.7579674987,0.031372751
0.0831613312,-1.1789483944,0.7779664529,0.0349268195
0.0841835852,-1.0695035655,0.7984792374,0.0386094125
0.0852070434,-0.9721509754,0.8194797095,0.0424135209
0.0862317,-0.8849968217,0.8409451034,0.0463324807
0.0872575654,-0.8065222852,0.8628553497,0.0503599447
0.0882846632,-0.7354952272,0.8851925559,0.0544898583
0.0893130285,-0.6709056958,0.9079406044,0.058716438
0.0903427056,-0.6119180771,0.9310848378,0.0630341525
0.0913737466,-0.5578350902,0.9546118113,0.0674377066
0.0924062103,-0.5080703419,0.9785090944,0.0719220263
0.093440161,-0.4621271606,1.0027651126,0.0764822455
0.0944756679,-0.4195820949,1.0273690183,0.0811136949
0.0955128037,-0.3800719209,1.052310587,0.0858118903
0.0965516445,-0.3432833186,1.077580131,0.0905725243
0.0975922692,-0.308944599,1.1031684298,0.0953914563
0.0986347588,-0.2768190228,1.1290666712,0.1002647054
0.0996791958,-0.2466993637,1.1552664033,0.1051884426
0.1007256644,-0.2184034553,1.181759494,0.1101589841
0.1017742497,-0.1917705197,1.2085380977,0.1151727852
0.1028250376,-0.1666581221,1.2355946267,0.1202264345
0.1038781146,-0.1429396314,1.2629217275,0.1253166482
0.1049335673,-0.1205020904,1.2905122609,0.1304402655
0.1059914825,-0.0992444208,1.3183592849,0.1355942435
0.1070519469,-0.079075904,1.3464560403,0.1407756534
0.108115047,-0.0599148882,1.3747959387,0.1459816753
0.1091808689,-0.0416876851,1.403372552,0.1512095954
0.1102494982,-0.0243276229,1.4321796036,0.1564568017
0.1113210198,-0.0077742316,1.4612109609,0.1617207804
0.1123955181,0.0080274612,1.4904606284,0.166999113
0.1134730763,0.0231275403,1.519922743,0.1722894726
0.1145537772,0.0375717342,1.5495915684,0.1775896213
0.1156377024,0.0514018779,1.5794614913,0.1828974073
0.1167249324,0.0646563187,1.6095270179,0.1882107616
0.1178155468,0.077370272,1.6397827706,0.1935276961
0.118909624,0.0895761341,1.6702234856,0.1988463004
0.1200072412,0.1013037591,1.7008440098,0.2041647398
0.1211084746,0.1125807031,1.7316392995,0.2094812526
0.1222133988,0.1234324412,1.7626044179,0.2147941483
0.1233220874,0.1338825603,1.7937345338,0.2201018047
0.1244346126,0.1439529308,1.8250249195,0.2254026664
0.1255510455,0.1536638597,1.85647095,0.2306952425
0.1266714554,0.1630342285,1.888068101,0.2359781047
0.1277959108,0.1720816156,1.9198119484,0.2412498852
0.1289244783,0.1808224071,1.9516981663,0.246509275
0.0770169733,-2.2874086168,0.682363151,0.0161669268
0.0780234285,-2.0194817067,0.6995239271,0.0190236756
0.0790317986,-1.7955651689,0.7174368236,0.0220546306
0.0800418667,-1.605675209,0.7360345657,0.0252501726
0.081053474,-1.4426295582,0.7552630546,0.0286012785
0.0820665076,-1.3011302978,0.7750779286,0.032099453
0.0830808913,-1.1771846364,0.7954421663,0.0357366719
0.0840965785,-1.0677268232,0.816324377,0.0395053363
0.0851135468,-0.9703642029,0.8376975545,0.0433982321
0.0861317936,-0.8832023472,0.8595381534,0.0474084978
0.0871513329,-0.8047219667,0.8818253931,0.0515295948
0.088172192,-0.7336905651,0.9045407261,0.0557552838
0.0891944099,-0.6690979145,0.9276674269,0.0600796021
0.0902180349,-0.6101081862,0.9511902705,0.0644968455
0.0912431234,-0.5560239301,0.9750952786,0.0690015514
0.0922697385,-0.5062586189,0.9993695176,0.0735884839
0.0932979489,-0.4603154736,1.0240009361,0.0782526205
0.0943278279,-0.417770956,1.0489782337,0.0829891404
0.0953594527,-0.3782617716,1.0742907545,0.0877934135
0.0963929039,-0.3414745427,1.0999283993,0.0926609911
0.0974282646,-0.307137533,1.125881554,0.0975875967
0.0984656201,-0.2750139637,1.1521410301,0.1025691179
0.0995050574,-0.2448965756,1.1786980155,0.1076015992
0.1005466648,-0.2166031749,1.205544033,0.112681235
0.1015905316,-0.1899729604,1.2326709065,0.1178043633
0.1026367477,-0.1648634777,1.2600707317,0.1229674599
0.1036854038,-0.1411480789,1.2877358521,0.1281671326
0.1047365904,-0.1187137924,1.3156588385,0.1334001168
0.1057903982,-0.0974595275,1.3438324715,0.1386632698
0.1068469177,-0.0772945548,1.3722497271,0.1439535671
0.107906239,-0.0581372131,1.4009037642,0.1492680977
0.108968452,-0.039913806,1.4297879137,0.1546040603
0.1100336455,-0.0225576543,1.4588956696,0.1599587595
0.1111019081,-0.0060082815,1.4882206815,0.165329602
0.1121733272,0.0097892904,1.5177567474,0.1707140935
0.1132479896,0.0248851515,1.5474978083,0.1761098353
0.1143259807,0.039325035,1.5774379431,0.181514521
0.1154073854,0.0531507802,1.6075713643,0.1869259339
0.1164922869,0.0664007384,1.6378924145,0.192341944
0.1175807676,0.0791101284,1.6683955625,0.1977605049
0.1186729086,0.09131135,1.699075401,0.2031796517
0.1197687895,0.1030342605,1.7299266437,0.2085974985
0.1208684889,0.1143064188,1.7609441229,0.2140122351
0.1219720838,0.1251533028,1.7921227876,0.2194221259
0.12307965,0.1355985021,1.8234577016,0.2248255066
0.1241912617,0.1456638894,1.8549440415,0.2302207824
0.1253069918,0.1553697744,1.8865770954,0.2356064259
0.1264269118,0.1647350407,1.9183522611,0.240980975
0.1275510916,0.1737772689,1.9502650445,0.246343031
0.1286795997,0.1825128472,1.9823110587,0.2516912562
0.0769770641,-2.285852892,0.6978829233,0.0165324715
0.077976466,-2.0178581714,0.7153703223,0.0194550326
0.0789778549,-1.7938915624,0.7336204452,0.0225559064
0.0799810128,-1.6039640106,0.7525641765,0.025825223
0.0809857813,-1.4408897794,0.7721458887,0.0292537182
0.0819920485,-1.2993685932,0.7923199226,0.0328326649
0.0829997404,-1.1754060168,0.8130481345,0.0365538155
0.0840088128,-1.0659351265,0.8342981471,0.0404093549
0.0850192465,-0.9685624142,0.856042074,0.0443918606
0.0860310421,-0.8813928207,0.8782555751,0.0484942691
0.0870442172,-0.8029065825,0.9009171446,0.0527098468
0.0880588034,-0.7318708422,0.9240075673,0.0570321652
0.0890748435,-0.6672750939,0.9475094982,0.0614550789
0.0900923903,-0.6082832921,0.9714071337,0.0659727068
0.0911115045,-0.5541978162,0.9956859525,0.070579415
0.0921322536,-0.5044320034,1.0203325088,0.0752698019
0.0931547108,-0.4584889661,1.0453342666,0.080038685
0.094178954,-0.4159450786,1.0706794657,0.0848810886
0.0952050649,-0.3764369751,1.0963570124,0.089792233
0.0962331286,-0.3396512198,1.1223563906,0.0947675252
0.0972632328,-0.3053160281,1.1486675885,0.0998025492
0.0982954672,-0.2731945815,1.1752810376,0.1048930584
0.0993299232,-0.2430795875,1.2021875624,0.1100349676
0.1003666934,-0.2147888244,1.229378339,0.1152243467
0.1014058716,-0.1881614674,1.2568448595,0.1204574136
0.102447552,-0.1630550422,1.2845789025,0.125730529
0.103491829,-0.1393428839,1.3125725088,0.1310401899
0.1045387976,-0.116912006,1.3408179605,0.1363830254
0.1055885523,-0.0956613053,1.3693077626,0.1417557912
0.1066411874,-0.0755000414,1.3980346289,0.1471553652
0.107696797,-0.0563465435,1.4269914687,0.1525787434
0.1087554743,-0.0381271065,1.456171376,0.1580230355
0.109817312,-0.020775044,1.4855676202,0.163485461
0.110882402,-0.0042298728,1.5151736381,0.168963346
0.1119508351,0.0115633912,1.5449830271,0.1744541193
0.1130227012,0.0266548434,1.5749895389,0.179955309
0.1140980891,0.0410902219,1.6051870749,0.1854645396
0.1151770862,0.0549113705,1.6355696809,0.1909795288
0.116259779,0.0681566445,1.6661315438,0.1964980847
0.1173462525,0.0808612666,1.6968669878,0.2020181025
0.1184365903,0.0930576401,1.7277704712,0.2075375623
0.1195308748,0.1047756255,1.758836584,0.2130545265
0.1206291866,0.116042785,1.7900600446,0.2185671369
0.1217316054,0.1268845994,1.8214356983,0.2240736124
0.1228382087,0.1373246609,1.8529585147,0.2295722466
0.1239490732,0.147384845,1.884623586,0.235061406
0.1250642734,0.1570854639,1.9164261247,0.2405395268
0.1261838826,0.1664454037,1.9483614622,0.2460051137
0.1273079726,0.1754822472,1.980425047,0.2514567373
0.1284366132,0.1842123851,2.0126124432,0.2568930322
0.0769367813,-2.2842840075,0.7135385144,0.0169011391
0.0779290665,-2.016220893,0.7313524436,0.0198901299
0.0789234127,-1.7922037812,0.7499394912,0.0230615828
0.0799196013,-1.6022383149,0.769228672,0.026405373
0.080917474,-1.4391352615,0.7891628046,0.0299119918
0.0819169208,-1.2975919693,0.8096949101,0.033572476
0.0829178694,-1.1736123457,0.8307857025,0.0373783503
0.0839202786,-1.0641282849,0.8524017993,0.0413215798
0.0849241324,-0.9667454188,0.8745144176,0.0453945291
0.085929435,-0.8795680519,0.8970984073,0.0495899287
0.086936208,-0.8010759427,0.9201315236,0.0539008457
0.0879444869,-0.7300358698,0.9435938709,0.0583206586
0.0889543191,-0.6654370468,0.9674674727,0.0628430352
0.0899657617,-0.6064432096,0.9917359366,0.0674619133
0.09097888,-0.5523565653,1.0163841886,0.0721714839
0.0919937461,-0.5025903144,1.0413982621,0.0769661759
0.0930104379,-0.45664746,1.0667651288,0.0818406429
0.0940290381,-0.4141042876,1.0924725619,0.0867897508
0.095049633,-0.3745973597,1.1185090244,0.0918085668
0.0960723124,-0.3378131813,1.1448635783,0.09689235
0.0970971687,-0.3034799196,1.1715258099,0.1020365418
0.0981242961,-0.2713607153,1.1984857677,0.107236758
0.0991537907,-0.2412482426,1.2257339108,0.1124887811
0.1001857496,-0.2129602513,1.2532610667,0.1177885533
0.1012202709,-0.1863358928,1.2810583952,0.12313217
0.1022574532,-0.1612326724,1.3091173583,0.1285158737
0.1032973952,-0.1375239078,1.3374296952,0.1339360487
0.104340196,-0.1150965977,1.3659874005,0.1393892154
0.1053859541,-0.0938496259,1.3947827068,0.1448720258
0.106434768,-0.0736922406,1.4238080687,0.1503812583
0.1074867354,-0.0545427614,1.4530561501,0.1559138139
0.1085419533,-0.0363274745,1.4825198127,0.1614667118
0.1096005181,-0.0189796855,1.5121921069,0.1670370852
0.110662525,-0.0024389046,1.5420662628,0.1726221779
0.1117280684,0.0133498586,1.5721356838,0.1782193408
0.1127972413,0.0284367051,1.6023939399,0.1838260279
0.1138701356,0.0428673779,1.6328347625,0.1894397937
0.1149468419,0.0566837257,1.6634520395,0.1950582895
0.1160274493,0.069924108,1.6942398112,0.2006792609
0.1171120458,0.0826237514,1.7251922665,0.2063005444
0.1182007175,0.0948150631,1.7563037396,0.2119200649
0.1192935492,0.1065279069,1.7875687068,0.2175358328
0.1203906241,0.1177898483,1.8189817839,0.2231459416
0.1214920239,0.1286263712,1.8505377236,0.2287485652
0.1225978285,0.1390610708,1.882231413,0.2343419554
0.1237081162,0.1491158254,1.9140578714,0.2399244398
0.1248229637,0.15881095,1.9460122485,0.2454944191
0.1259424459,0.168165333,1.9780898218,0.2510503651
0.1270666361,0.1771965601,2.0102859951,0.2565908185
0.1281956058,0.1859210242,2.0425962964,0.2621143868
0.0768961198,-2.2827017946,0.7293316837,0.0172729704
0.0778812239,-2.014569695,0.7474720039,0.0203290173
0.0788684653,-1.7905016431,0.7663956202,0.0235717189
0.0798576244,-1.6004979355,0.7860296488,0.026990692
0.080848544,-1.4373658149,0.8063153289,0.0305761789
0.0818411154,-1.2958002343,0.827204339,0.0343189767
0.0828352688,-1.1718034301,0.8486562307,0.0382103783
0.083830966,-1.0623061046,0.870636598,0.0422421242
0.0848281944,-0.9649130226,0.8931157447,0.0464063623
0.085826962,-0.877727847,0.9160676954,0.0506956129
0.0868272946,-0.7992298544,0.9394694525,0.0551027394
0.087829232,-0.7281854563,0.9633004269,0.0596209231
0.0888328262,-0.6635835831,0.9875419999,0.0642436407
0.0898381388,-0.6045877502,1.0121771793,0.068964645
0.0908452399,-0.5504999911,1.037190329,0.0737779479
0.0918542066,-0.5007333684,1.0625669535,0.0786778048
0.0928651215,-0.4547907743,1.0882935249,0.0836587015
0.0938780721,-0.4122484051,1.1143573434,0.0887153417
0.0948931498,-0.3727427507,1.1407464231,0.0938426361
0.0959104491,-0.3359602565,1.1674494,0.0990356922
0.0969300672,-0.3016290403,1.1944554548,0.1042898055
0.0979521032,-0.2695122022,1.2217542503,0.1096004512
0.0989766578,-0.2394023822,1.2493358787,0.1149632761
0.1000038327,-0.2111173013,1.277190818,0.1203740919
0.1010337306,-0.1844960868,1.3053098958,0.1258288686
0.1020664546,-0.1593962233,1.3336842584,0.1313237283
0.1031021077,-0.1356910108,1.3623053447,0.1368549398
0.1041407932,-0.1132674328,1.3911648652,0.1424189126
0.1051826139,-0.0920243598,1.4202547827,0.1480121927
0.1062276721,-0.0718710286,1.4495672971,0.1536314574
0.1072760696,-0.0527257486,1.4790948315,0.1592735108
0.1083279072,-0.0345147971,1.5088300211,0.1649352799
0.1093832849,-0.0171714719,1.5387657033,0.17061381
0.1104423015,-0.0006352758,1.5688949088,0.1763062618
0.1115050546,0.0151487877,1.5992108545,0.1820099066
0.1125716407,0.0302308255,1.6297069367,0.1877221237
0.1136421548,0.044656586,1.6603767258,0.1934403965
0.1147166905,0.0584679226,1.6912139611,0.1991623096
0.1157953398,0.0717031993,1.7222125462,0.2048855453
0.1168781933,0.0843976471,1.7533665452,0.210607881
0.1179653399,0.0965836767,1.7846701787,0.2163271862
0.1190568668,0.108291156,1.8161178212,0.2220414194
0.1201528595,0.1195476536,1.8477039971,0.2277486257
0.1212534018,0.1303786569,1.8794233787,0.2334469341
0.1223585758,0.1408077642,1.9112707831,0.2391345549
0.1234684618,0.1508568567,1.9432411697,0.2448097774
0.1245831381,0.1605462523,1.975329638,0.2504709669
0.1257026815,0.1698948423,2.0075314251,0.2561165634
0.1268271666,0.1789202149,2.0398419035,0.2617450781
0.1279566666,0.1876387656,2.0722565789,0.2673550923
0.0768550742,-2.2811060816,0.7452642208,0.017648007
0.0778329322,-2.0129043979,0.7637307442,0.0207717453
0.0788130055,-1.7887849628,0.7829905173,0.024086375
0.0797950746,-1.5987426827,0.8029687279,0.0275812503
0.0807789828,-1.435581247,0.8236050098,0.031246361
0.0817646233,-1.2939931934,0.8448496764,0.0350722597
0.0827519291,-1.1699790738,0.866661096,0.0390500032
0.083740865,-1.0604683886,0.8890038208,0.0431711038
0.0847314221,-0.9630650284,0.9118472241,0.0474274877
0.0857236126,-0.8758720092,0.9351644907,0.0518114607
0.0867174664,-0.7973681216,0.9589318555,0.0563156784
0.087713028,-0.7263194066,0.9831280241,0.0609331204
0.088710354,-0.6617145093,1.0077337234,0.0656570682
0.0897095111,-0.6027167226,1.0327313516,0.0704810853
0.0907105742,-0.5486279046,1.0581047015,0.0753990002
0.0917136254,-0.4988609787,1.0838387405,0.0804048909
0.0927187525,-0.4529187254,1.1099194341,0.0854930715
0.0937260479,-0.4103772508,1.1363336034,0.0906580797
0.0947356081,-0.3708729713,1.163068809,0.0958946656
0.0957475326,-0.3340922719,1.1901132566,0.101197782
0.0967619236,-0.2997632208,1.2174557185,0.106562575
0.0977788851,-0.2676488769,1.2450854697,0.1119843755
0.0987985226,-0.2375418453,1.2729922342,0.1174586918
0.0998209426,-0.2092598183,1.3011661408,0.1229812022
0.1008462525,-0.1826418981,1.3295976853,0.1285477483
0.1018745599,-0.1575455486,1.3582776997,0.1341543293
0.1029059724,-0.1338440517,1.3871973258,0.1397970957
0.1039405974,-0.1114243754,1.4163479925,0.1454723441
0.1049785422,-0.0901853766,1.4457213975,0.1511765124
0.1060199131,-0.0700362805,1.4753094904,0.1569061744
0.1070648158,-0.050895386,1.5051044598,0.1626580359
0.1081133551,-0.0326889613,1.5350987205,0.16842893
0.1091656346,-0.0153502959,1.565284904,0.1742158128
0.1102217567,0.0011811146,1.5956558495,0.1800157602
0.1112818226,0.0169602733,1.6262045958,0.1858259633
0.1123459319,0.0320372934,1.6569243747,0.1916437253
0.1134141827,0.0464579285,1.6878086055,0.197466458
0.1144866718,0.0602640371,1.7188508888,0.2032916785
0.1155634941,0.0734939881,1.7500450024,0.2091170056
0.1166447427,0.0861830167,1.7813848968,0.2149401571
0.1177305092,0.0983635378,1.8128646911,0.2207589468
0.1188208833,0.110065423,1.8444786696,0.2265712815
0.1199159527,0.1213162448,1.8762212783,0.2323751579
0.1210158034,0.1321414938,1.908087122,0.2381686604
0.1221205195,0.1425647718,1.9400709608,0.2439499582
0.1232301831,0.1526079632,1.9721677079,0.2497173024
0.1243448744,0.1622913888,2.0043724265,0.2554690242
0.1254646716,0.1716339429,2.0366803271,0.2612035318
0.126589651,0.1806532166,2.0690867653,0.2669193082
0.1277198869,0.1893656082,2.1015872388,0.2726149091
0.0768136391,-2.2794966939,0.7613379458,0.0180262912
0.0777841848,-2.0112248191,0.7801304345,0.0212183654
0.0787570264,-1.7870535518,0.7997258942,0.0246056122
0.0797319438,-1.5969723637,0.8200475543,0.0281771198
0.0807087817,-1.4337813617,0.8410334175,0.0319226206
0.0816874354,-1.2921706483,0.8626324082,0.0358324189
0.0826678405,-1.1681390769,0.8848016911,0.039897331
0.0836499655,-1.0586149363,0.9075047577,0.0441086361
0.0846338051,-0.9612012356,0.9307100345,0.0484580347
0.0856193759,-0.8740003383,0.9543898501,0.0529376136
0.0866067124,-0.7954905446,0.9785196591,0.0575398159
0.087595864,-0.7244375225,1.0030774487,0.0622574154
0.088586892,-0.6598296289,1.0280432805,0.0670834936
0.0895798682,-0.6008299322,1.053398933,0.0720114206
0.0905748729,-0.5467401136,1.0791276189,0.0770348372
0.0915719932,-0.4969729559,1.1052137609,0.08214764
0.0925713221,-0.4510311269,1.1316428112,0.0873439671
0.0935729574,-0.4084906415,1.1584011064,0.0926181863
0.0945770007,-0.3689878417,1.1854757489,0.0979648836
0.0955835569,-0.3322090518,1.2128545108,0.1033788531
0.0965927331,-0.2978822896,1.2405257534,0.108855088
0.0976046384,-0.265770572,1.2684783627,0.1143887718
0.0986193834,-0.2356664693,1.2967016941,0.1199752708
0.0996370794,-0.207387644,1.3251855272,0.1256101269
0.1006578386,-0.1807731736,1.3539200278,0.1312890506
0.1016817733,-0.1556805003,1.3828957162,0.1370079153
0.1027089956,-0.1319828879,1.4121034397,0.1427627508
0.1037396175,-0.1095672883,1.4415343503,0.1485497385
0.1047737505,-0.0883325449,1.4711798851,0.1543652059
0.1058115051,-0.0681878707,1.5010317498,0.1602056216
0.1068529911,-0.0490515539,1.5310819043,0.1660675911
0.1078983171,-0.0308498533,1.5613225509,0.1719478519
0.1089475905,-0.0135160501,1.5917461231,0.1778432696
0.1100009174,0.0030103678,1.6223452771,0.1837508339
0.1110584023,0.0187844105,1.6531128832,0.1896676548
0.1121201483,0.0338561971,1.6840420189,0.1955909585
0.1131862566,0.0482714873,1.7151259624,0.2015180844
0.114256827,0.0620721447,1.7463581874,0.2074464814
0.1153319571,0.0752965431,1.7777323574,0.2133737045
0.116411743,0.0879799224,1.8092423213,0.2192974117
0.1174962786,0.1001547017,1.8408821095,0.225215361
0.1185856561,0.1118507567,1.8726459291,0.2311254072
0.1196799655,0.1230956638,1.9045281612,0.2370254993
0.1207792949,0.1339149174,1.9365233566,0.2429136771
0.1218837303,0.1443321225,1.9686262328,0.248788069
0.1229933555,0.154369167,2.0008316709,0.2546468891
0.1241082524,0.164046375,2.0331347123,0.2604884344
0.1252285009,0.173382644,2.065530556,0.2663110826
0.1263541784,0.1823955679,2.0980145553,0.2721132892
0.1274853605,0.1911015481,2.1305822153,0.2778935856
0.0767718089,-2.2778734538,0.77755471,0.0184078661
0.0777349756,-2.0095307726,0.7966728737,0.0216689298
0.0787005205,-1.785307218,0.8166034897,0.0251294932
0.0796682241,-1.5951867821,0.8372677984,0.0287783736
0.0806379322,-1.4319659593,0.8586021443,0.0326050421
0.0816095423,-1.2903323971,0.88055404,0.0365995502
0.0825829932,-1.1662832364,0.9030794253,0.0407524693
0.083558257,-1.0567455439,0.9261407123,0.045054841
0.0845353326,-0.95932144,0.9497053634,0.0494981354
0.0855142411,-0.8721126303,0.9737448365,0.0540742158
0.0864950218,-0.7935969208,0.9982337914,0.0587753082
0.0874777289,-0.7225396026,1.0231494848,0.0635939758
0.0884624291,-0.6579287422,1.0484713019,0.068523096
0.0894491995,-0.5989271813,1.0741803917,0.0735558407
0.0904381256,-0.5448364229,1.1002593782,0.0786856589
0.0914293001,-0.4950691076,1.126692132,0.0839062613
0.0924228213,-0.4491277893,1.1534635859,0.089211606
0.0934187925,-0.4065883911,1.1805595868,0.094595887
0.0944173207,-0.3670871797,1.207966775,0.1000535219
0.0954185161,-0.330310418,1.2356724858,0.1055791426
0.0964224912,-0.2959860726,1.2636646681,0.1111675857
0.0974293602,-0.2638771181,1.2919318177,0.116813884
0.0984392388,-0.2337760893,1.3204629217,0.1225132585
0.0994522435,-0.2055006188,1.3492474119,0.1282611114
0.1004684913,-0.1788897585,1.3782751263,0.1340530194
0.1014880993,-0.153800929,1.4075362762,0.1398847271
0.1025111843,-0.1301073754,1.437021419,0.1457521414
0.1035378628,-0.1076960334,1.4667214346,0.151651326
0.1045682507,-0.0864657324,1.4966275053,0.1575784956
0.1056024629,-0.0663256728,1.5267310992,0.1635300119
0.1066406131,-0.0471941321,1.5570239556,0.1695023781
0.107682814,-0.0289973593,1.5874980719,0.1754922346
0.1087291767,-0.0116686269,1.6181456931,0.1814963551
0.109779811,0.004852585,1.6489593018,0.187511642
0.110834825,0.0206212937,1.6799316103,0.1935351228
0.1118943248,0.0356876247,1.7110555524,0.199563946
0.1129584151,0.0500973437,1.7423242773,0.205595378
0.1140271985,0.0638923199,1.7737311434,0.2116267989
0.1151007756,0.0771109322,1.8052697127,0.2176556994
0.116179245,0.0897884252,1.8369337459,0.2236796778
0.1172627032,0.1019572227,1.8687171976,0.229696436
0.1183512448,0.1136472046,1.9006142122,0.2357037773
0.1194449619,0.1248859515,1.9326191198,0.2416996027
0.1205439446,0.1356989613,1.9647264319,0.2476819081
0.1216482808,0.1461098432,1.9969308383,0.2536487819
0.1227580562,0.1561404884,2.0292272032,0.2595984012
0.1238733542,0.1658112245,2.0616105615,0.2655290302
0.1249942559,0.1751409523,2.0940761161,0.2714390167
0.1261208402,0.184147269,2.1266192338,0.2773267899
0.1272531837,0.1928465789,2.1592354425,0.2831908576
0.0767295782,-2.2762361804,0.7939163966,0.0187927753
0.0776852978,-2.0078220694,0.8133598911,0.0221234921
0.0786434807,-1.7835457664,0.8336250706,0.0256580814
0.0796039073,-1.5933857382,0.8546311555,0.029385086
0.0805664252,-1.4301348369,0.8763128054,0.0332937113
0.0815309344,-1.2884782347,0.898616097,0.0373737513
0.0824973771,-1.1644113453,0.9214957241,0.041615528
0.0834657291,-1.0548600038,0.9449130008,0.0460098407
0.0844359938,-0.957425434,0.9688344082,0.0505479245
0.0854081971,-0.8702086783,0.993230518,0.0552214142
0.0863823832,-0.7916870439,1.0180751819,0.0600223142
0.0873586116,-0.7206254419,1.0433449134,0.0649429725
0.0883369545,-0.6560116459,1.0690184108,0.0699760577
0.0893174943,-0.597008269,1.0950761838,0.0751145389
0.0903003222,-0.542916634,1.1215002597,0.0803516688
0.0912855365,-0.4931492382,1.1482739498,0.0856809677
0.0922732412,-0.4472085206,1.1753816616,0.0910962097
0.0932635452,-0.404670311,1.2028087479,0.0965914105
0.0942565611,-0.3651708006,1.2305413833,0.1021608158
0.0952524045,-0.3283961896,1.2585664641,0.1077988911
0.0962511934,-0.2940743933,1.2868715254,0.1135003129
0.0972530475,-0.2619683434,1.3154446728,0.1192599594
0.0982580877,-0.2318705384,1.3442745259,0.1250729032
0.0992664357,-0.2035985807,1.3733501708,0.1309344039
0.1002782135,-0.1769914963,1.4026611205,0.136839901
0.101293543,-0.1519066838,1.4321972817,0.1427850078
0.1023125459,-0.128217369,1.4619489263,0.1487655057
0.1033353435,-0.1058104713,1.4919066679,0.1547773379
0.1043620558,-0.0845848056,1.5220614412,0.1608166047
0.1053928022,-0.0644495596,1.5524044842,0.1668795585
0.1064277007,-0.0453229997,1.5829273236,0.1729625985
0.1074668678,-0.0271313647,1.6136217615,0.1790622666
0.1085104187,-0.0098079183,1.6444798639,0.1851752428
