f2,target,z
0.1826530612,1.053398933,0.3387755102
0.1826530612,1.0791276189,0.3571428571
0.1826530612,1.1052137609,0.3755102041
0.1826530612,1.1316428112,0.393877551
0.1826530612,1.1584011064,0.412244898
0.1826530612,1.1854757489,0.4306122449
0.1826530612,1.2128545108,0.4489795918
0.1826530612,1.2405257534,0.4673469388
0.1826530612,1.2684783627,0.4857142857
0.1826530612,1.2967016941,0.5040816327
0.1826530612,1.3251855272,0.5224489796
0.1826530612,1.3539200278,0.5408163265
0.1826530612,1.3828957162,0.5591836735
0.1826530612,1.4121034397,0.5775510204
0.1826530612,1.4415343503,0.5959183673
0.1826530612,1.4711798851,0.6142857143
0.1826530612,1.5010317498,0.6326530612
0.1826530612,1.5310819043,0.6510204082
0.1826530612,1.5613225509,0.6693877551
0.1826530612,1.5917461231,0.687755102
0.1826530612,1.6223452771,0.706122449
0.1826530612,1.6531128832,0.7244897959
0.1826530612,1.6840420189,0.7428571429
0.1826530612,1.7151259624,0.7612244898
0.1826530612,1.7463581874,0.7795918367
0.1826530612,1.7777323574,0.7979591837
0.1826530612,1.8092423213,0.8163265306
0.1826530612,1.8408821095,0.8346938776
0.1826530612,1.8726459291,0.8530612245
0.1826530612,1.9045281612,0.8714285714
0.1826530612,1.9365233566,0.8897959184
0.1826530612,1.9686262328,0.9081632653
0.1826530612,2.0008316709,0.9265306122
0.1826530612,2.0331347123,0.9448979592
0.1826530612,2.065530556,0.9632653061
0.1826530612,2.0980145553,0.9816326531
0.1826530612,2.1305822153,1.0
0.1857142857,0.77755471,0.1
0.1857142857,0.7966728737,0.1183673469
0.1857142857,0.8166034897,0.1367346939
0.1857142857,0.8372677984,0.1551020408
0.1857142857,0.8586021443,0.1734693878
0.1857142857,0.88055404,0.1918367347
0.1857142857,0.9030794253,0.2102040816
0.1857142857,0.9261407123,0.2285714286
0.1857142857,0.9497053634,0.2469387755
0.1857142857,0.9737448365,0.2653061224
0.1857142857,0.9982337914,0.2836734694
0.1857142857,1.0231494848,0.3020408163
0.1857142857,1.0484713019,0.3204081633
0.1857142857,1.0741803917,0.3387755102
0.1857142857,1.1002593782,0.3571428571
0.1857142857,1.126692132,0.3755102041
0.1857142857,1.1534635859,0.393877551
0.1857142857,1.1805595868,0.412244898
0.1857142857,1.207966775,0.4306122449
0.1857142857,1.2356724858,0.4489795918
0.1857142857,1.2636646681,0.4673469388
0.1857142857,1.2919318177,0.4857142857
0.1857142857,1.3204629217,0.5040816327
0.1857142857,1.3492474119,0.5224489796
0.1857142857,1.3782751263,0.5408163265
0.1857142857,1.4075362762,0.5591836735
0.1857142857,1.437021419,0.5775510204
0.1857142857,1.4667214346,0.5959183673
0.1857142857,1.4966275053,0.6142857143
0.1857142857,1.5267310992,0.6326530612
0.1857142857,1.5570239556,0.6510204082
0.1857142857,1.5874980719,0.6693877551
0.1857142857,1.6181456931,0.687755102
0.1857142857,1.6489593018,0.706122449
0.1857142857,1.6799316103,0.7244897959
0.1857142857,1.7110555524,0.7428571429
0.1857142857,1.7423242773,0.7612244898
0.1857142857,1.7737311434,0.7795918367
0.1857142857,1.8052697127,0.7979591837
0.1857142857,1.8369337459,0.8163265306
0.1857142857,1.8687171976,0.8346938776
0.1857142857,1.9006142122,0.8530612245
0.1857142857,1.9326191198,0.8714285714
0.1857142857,1.9647264319,0.8897959184
0.1857142857,1.9969308383,0.9081632653
0.1857142857,2.0292272032,0.9265306122
0.1857142857,2.0616105615,0.9448979592
0.1857142857,2.0940761161,0.9632653061
0.1857142857,2.1266192338,0.9816326531
0.1857142857,2.1592354425,1.0
0.1887755102,0.7939163966,0.1
0.1887755102,0.8133598911,0.1183673469
0.1887755102,0.8336250706,0.1367346939
0.1887755102,0.8546311555,0.1551020408
0.1887755102,0.8763128054,0.1734693878
0.1887755102,0.898616097,0.1918367347
0.1887755102,0.9214957241,0.2102040816
0.1887755102,0.9449130008,0.2285714286
0.1887755102,0.9688344082,0.2469387755
0.1887755102,0.993230518,0.2653061224
0.1887755102,1.0180751819,0.2836734694
0.1887755102,1.0433449134,0.3020408163
0.1887755102,1.0690184108,0.3204081633
0.1887755102,1.0950761838,0.3387755102
0.1887755102,1.1215002597,0.3571428571
0.1887755102,1.1482739498,0.3755102041
0.1887755102,1.1753816616,0.393877551
0.1887755102,1.2028087479,0.412244898
0.1887755102,1.2305413833,0.4306122449
0.1887755102,1.2585664641,0.4489795918
0.1887755102,1.2868715254,0.4673469388
0.1887755102,1.3154446728,0.4857142857
0.1887755102,1.3442745259,0.5040816327
0.1887755102,1.3733501708,0.5224489796
0.1887755102,1.4026611205,0.5408163265
0.1887755102,1.4321972817,0.5591836735
0.1887755102,1.4619489263,0.5775510204
0.1887755102,1.4919066679,0.5959183673
0.1887755102,1.5220614412,0.6142857143
0.1887755102,1.5524044842,0.6326530612
0.1887755102,1.5829273236,0.6510204082
0.1887755102,1.6136217615,0.6693877551
0.1887755102,1.6444798639,0.687755102
0.1887755102,1.675493951,0.706122449
0.1887755102,1.7066565878,0.7244897959
0.1887755102,1.7379605768,0.7428571429
0.1887755102,1.7693989504,0.7612244898
0.1887755102,1.800964965,0.7795918367
0.1887755102,1.8326520945,0.7979591837
0.1887755102,1.8644540252,0.8163265306
0.1887755102,1.8963646509,0.8346938776
0.1887755102,1.9283780677,0.8530612245
0.1887755102,1.9604885699,0.8714285714
0.1887755102,1.9926906453,0.8897959184
0.1887755102,2.0249789716,0.9081632653
0.1887755102,2.0573484118,0.9265306122
0.1887755102,2.0897940107,0.9448979592
0.1887755102,2.122310991,0.9632653061
0.1887755102,2.1548947495,0.9816326531
0.1887755102,2.1875408534,1.0
0.1918367347,0.8104249216,0.1
0.1918367347,0.8301933464,0.1183673469
0.1918367347,0.8507924319,0.1367346939
0.1918367347,0.8721393468,0.1551020408
0.1918367347,0.8941670385,0.1734693878
0.1918367347,0.916820124,0.1918367347
0.1918367347,0.9400520297,0.2102040816
0.1918367347,0.9638229525,0.2285714286
0.1918367347,0.9880983753,0.2469387755
0.1918367347,1.0128479681,0.2653061224
0.1918367347,1.0380447609,0.2836734694
0.1918367347,1.0636645122,0.3020408163
0.1918367347,1.0896852224,0.3204081633
0.1918367347,1.1160867529,0.3387755102
0.1918367347,1.1428505262,0.3571428571
0.1918367347,1.1699592877,0.3755102041
0.1918367347,1.1973969144,0.393877551
0.1918367347,1.2251482606,0.412244898
0.1918367347,1.2531990326,0.4306122449
0.1918367347,1.2815356858,0.4489795918
0.1918367347,1.3101453409,0.4673469388
0.1918367347,1.3390157142,0.4857142857
0.1918367347,1.3681350592,0.5040816327
0.1918367347,1.3974921191,0.5224489796
0.1918367347,1.4270760857,0.5408163265
0.1918367347,1.4568765658,0.5591836735
0.1918367347,1.4868835519,0.5775510204
0.1918367347,1.517087398,0.5959183673
0.1918367347,1.5474787986,0.6142857143
0.1918367347,1.5780487702,0.6326530612
0.1918367347,1.6087886366,0.6510204082
0.1918367347,1.6396900144,0.6693877551
0.1918367347,1.6707448018,0.687755102
0.1918367347,1.7019451678,0.706122449
0.1918367347,1.7332835429,0.7244897959
0.1918367347,1.7647526109,0.7428571429
0.1918367347,1.7963453012,0.7612244898
0.1918367347,1.8280547817,0.7795918367
0.1918367347,1.8598744532,0.7979591837
0.1918367347,1.8917979426,0.8163265306
0.1918367347,1.9238190977,0.8346938776
0.1918367347,1.9559319825,0.8530612245
0.1918367347,1.9881308712,0.8714285714
0.1918367347,2.0204102445,0.8897959184
0.1918367347,2.0527647841,0.9081632653
0.1918367347,2.0851893689,0.9265306122
0.1918367347,2.1176790701,0.9448979592
0.1918367347,2.1502291473,0.9632653061
0.1918367347,2.1828350442,0.9816326531
0.1918367347,2.2154923843,1.0
0.1948979592,0.8270822338,0.1
0.1948979592,0.8471751305,0.1183673469
0.1948979592,0.8681073972,0.1367346939
0.1948979592,0.8897941197,0.1551020408
0.1948979592,0.9121665051,0.1734693878
0.1948979592,0.9351676864,0.1918367347
0.1948979592,0.9587498012,0.2102040816
0.1948979592,0.9828719099,0.2285714286
0.1948979592,1.0074984801,0.2469387755
0.1948979592,1.0325982651,0.2653061224
0.1948979592,1.0581434594,0.2836734694
0.1948979592,1.0841090549,0.3020408163
0.1948979592,1.1104723433,0.3204081633
0.1948979592,1.1372125289,0.3387755102
0.1948979592,1.1643104218,0.3571428571
0.1948979592,1.1917481955,0.3755102041
0.1948979592,1.2195091915,0.393877551
0.1948979592,1.2475777621,0.412244898
0.1948979592,1.2759391428,0.4306122449
0.1948979592,1.3045793472,0.4489795918
0.1948979592,1.3334850819,0.4673469388
0.1948979592,1.3626436748,0.4857142857
0.1948979592,1.3920430161,0.5040816327
0.1948979592,1.4216715095,0.5224489796
0.1948979592,1.4515180306,0.5408163265
0.1948979592,1.4815718916,0.5591836735
0.1948979592,1.5118228126,0.5775510204
0.1948979592,1.5422608957,0.5959183673
0.1948979592,1.5728766036,0.6142857143
0.1948979592,1.6036607413,0.6326530612
0.1948979592,1.6346044396,0.6510204082
0.1948979592,1.6656991411,0.6693877551
0.1948979592,1.6969365879,0.687755102
0.1948979592,1.7283088107,0.706122449
0.1948979592,1.7598081187,0.7244897959
0.1948979592,1.7914270909,0.7428571429
0.1948979592,1.8231585679,0.7612244898
0.1948979592,1.8549956449,0.7795918367
0.1948979592,1.8869316644,0.7979591837
0.1948979592,1.9189602098,0.8163265306
0.1948979592,1.9510750998,0.8346938776
0.1948979592,1.9832703821,0.8530612245
0.1948979592,2.0155403284,0.8714285714
0.1948979592,2.0478794289,0.8897959184
0.1948979592,2.0802823869,0.9081632653
0.1948979592,2.1127441143,0.9265306122
0.1948979592,2.1452597266,0.9448979592
0.1948979592,2.1778245378,0.9632653061
0.1948979592,2.210434056,0.9816326531
0.1948979592,2.2430839785,1.0
0.1979591837,0.8438903163,0.1
0.1979591837,0.8643071659,0.1183673469
0.1979591837,0.8855718199,0.1367346939
0.1979591837,0.9075972482,0.1551020408
0.1979591837,0.9303128901,0.1734693878
0.1979591837,0.9536603697,0.1918367347
0.1979591837,0.9775905143,0.2102040816
0.1979591837,1.0020612283,0.2285714286
0.1979591837,1.0270359472,0.2469387755
0.1979591837,1.0524824921,0.2653061224
0.1979591837,1.0783722089,0.2836734694
0.1979591837,1.1046793106,0.3020408163
0.1979591837,1.1313803708,0.3204081633
0.1979591837,1.1584539275,0.3387755102
0.1979591837,1.1858801716,0.3571428571
0.1979591837,1.2136406988,0.3755102041
0.1979591837,1.2417183106,0.393877551
0.1979591837,1.2700968547,0.412244898
0.1979591837,1.2987610938,0.4306122449
0.1979591837,1.3276965996,0.4489795918
0.1979591837,1.3568896652,0.4673469388
0.1979591837,1.3863272323,0.4857142857
0.1979591837,1.4159968313,0.5040816327
0.1979591837,1.4458865308,0.5224489796
0.1979591837,1.4759848955,0.5408163265
0.1979591837,1.5062809502,0.5591836735
0.1979591837,1.5367641498,0.5775510204
0.1979591837,1.5674243533,0.5959183673
0.1979591837,1.5982518017,0.6142857143
0.1979591837,1.6292370985,0.6326530612
0.1979591837,1.6603711931,0.6510204082
0.1979591837,1.6916453664,0.6693877551
0.1979591837,1.7230512176,0.687755102
0.1979591837,1.7545806524,0.706122449
0.1979591837,1.7862258732,0.7244897959
0.1979591837,1.8179793692,0.7428571429
0.1979591837,1.849833908,0.7612244898
0.1979591837,1.8817825276,0.7795918367
0.1979591837,1.9138185288,0.7979591837
0.1979591837,1.9459354688,0.8163265306
0.1979591837,1.9781271537,0.8346938776
0.1979591837,2.0103876331,0.8530612245
0.1979591837,2.0427111934,0.8714285714
0.1979591837,2.0750923524,0.8897959184
0.1979591837,2.1075258533,0.9081632653
0.1979591837,2.1400066591,0.9265306122
0.1979591837,2.1725299476,0.9448979592
0.1979591837,2.2050911055,0.9632653061
0.1979591837,2.2376857237,0.9816326531
0.1979591837,2.2703095916,1.0
0.2010204082,0.8608511868,0.1
0.2010204082,0.8815914077,0.1183673469
0.2010204082,0.903187583,0.1367346939
0.2010204082,0.9255505336,0.1551020408
0.2010204082,0.9486079024,0.1734693878
0.2010204082,0.9722997802,0.1918367347
0.2010204082,0.9965756618,0.2102040816
0.2010204082,1.0213922764,0.2285714286
0.2010204082,1.04671201,0.2469387755
0.2010204082,1.0725017368,0.2653061224
0.2010204082,1.0987319404,0.2836734694
0.2010204082,1.1253760438,0.3020408163
0.2010204082,1.1524098922,0.3204081633
0.2010204082,1.1798113494,0.3387755102
0.2010204082,1.2075599802,0.3571428571
0.2010204082,1.2356367972,0.3755102041
0.2010204082,1.2640240585,0.393877551
0.2010204082,1.2927051042,0.412244898
0.2010204082,1.3216642237,0.4306122449
0.2010204082,1.3508865471,0.4489795918
0.2010204082,1.3803579555,0.4673469388
0.2010204082,1.4100650076,0.4857142857
0.2010204082,1.439994878,0.5040816327
0.2010204082,1.4701353056,0.5224489796
0.2010204082,1.5004745508,0.5408163265
0.2010204082,1.5310013586,0.5591836735
0.2010204082,1.5617049275,0.5775510204
0.2010204082,1.5925748833,0.5959183673
0.2010204082,1.6236012555,0.6142857143
0.2010204082,1.654774458,0.6326530612
0.2010204082,1.6860852716,0.6510204082
0.2010204082,1.7175248286,0.6693877551
0.2010204082,1.749084599,0.687755102
0.2010204082,1.780756379,0.706122449
0.2010204082,1.8125322791,0.7244897959
0.2010204082,1.8444047149,0.7428571429
0.2010204082,1.8763663974,0.7612244898
0.2010204082,1.9084103246,0.7795918367
0.2010204082,1.9405297733,0.7979591837
0.2010204082,1.9727182917,0.8163265306
0.2010204082,2.0049696921,0.8346938776
0.2010204082,2.0372780439,0.8530612245
0.2010204082,2.0696376671,0.8714285714
0.2010204082,2.1020431257,0.8897959184
0.2010204082,2.1344892216,0.9081632653
0.2010204082,2.166970988,0.9265306122
0.2010204082,2.1994836838,0.9448979592
0.2010204082,2.2320227876,0.9632653061
0.2010204082,2.2645839914,0.9816326531
0.2010204082,2.2971631955,1.0
0.2040816327,0.8779668986,0.1
0.2040816327,0.8990298443,0.1183673469
0.2040816327,0.9209566,0.1367346939
0.2040816327,0.9436558045,0.1551020408
0.2040816327,0.9670532754,0.1734693878
0.2040816327,0.991087545,0.1918367347
0.2040816327,1.0157067535,0.2102040816
0.2040816327,1.0408664356,0.2285714286
0.2040816327,1.0665279108,0.2469387755
0.2040816327,1.0926570909,0.2653061224
0.2040816327,1.1192235845,0.2836734694
0.2040816327,1.146200013,0.3020408163
0.2040816327,1.173561484,0.3204081633
0.2040816327,1.2012851792,0.3387755102
0.2040816327,1.2293500308,0.3571428571
0.2040816327,1.2577364637,0.3755102041
0.2040816327,1.2864261893,0.393877551
0.2040816327,1.3154020387,0.412244898
0.2040816327,1.3446478277,0.4306122449
0.2040816327,1.3741482455,0.4489795918
0.2040816327,1.4038887642,0.4673469388
0.2040816327,1.4338555632,0.4857142857
0.2040816327,1.4640354662,0.5040816327
0.2040816327,1.494415889,0.5224489796
0.2040816327,1.5249847952,0.5408163265
0.2040816327,1.5557306585,0.5591836735
0.2040816327,1.586642431,0.5775510204
0.2040816327,1.6177095159,0.5959183673
0.2040816327,1.6489217433,0.6142857143
0.2040816327,1.6802693503,0.6326530612
0.2040816327,1.7117429623,0.6510204082
0.2040816327,1.7433335776,0.6693877551
0.2040816327,1.7750325525,0.687755102
0.2040816327,1.806831589,0.706122449
0.2040816327,1.8387227229,0.7244897959
0.2040816327,1.8706983129,0.7428571429
0.2040816327,1.902751031,0.7612244898
0.2040816327,1.9348738534,0.7795918367
0.2040816327,1.9670600512,0.7979591837
0.2040816327,1.9993031826,0.8163265306
0.2040816327,2.0315970849,0.8346938776
0.2040816327,2.0639358669,0.8530612245
0.2040816327,2.0963139015,0.8714285714
0.2040816327,2.1287258186,0.8897959184
0.2040816327,2.1611664981,0.9081632653
0.2040816327,2.1936310633,0.9265306122
0.2040816327,2.2261148739,0.9448979592
0.2040816327,2.2586135193,0.9632653061
0.2040816327,2.2911228126,0.9816326531
0.2040816327,2.3236387838,1.0
0.2071428571,0.8952395409,0.1
0.2071428571,0.9166244977,0.1183673469
0.2071428571,0.9388808157,0.1367346939
0.2071428571,0.9619149178,0.1551020408
0.2071428571,0.9856507673,0.1734693878
0.2071428571,1.0100253124,0.1918367347
0.2071428571,1.0349853166,0.2102040816
0.2071428571,1.0604851007,0.2285714286
0.2071428571,1.0864849001,0.2469387755
0.2071428571,1.11294965,0.2653061224
0.2071428571,1.1398480705,0.2836734694
0.2071428571,1.1671519709,0.3020408163
0.2071428571,1.1948357114,0.3204081633
0.2071428571,1.2228757845,0.3387755102
0.2071428571,1.251250484,0.3571428571
0.2071428571,1.2799396431,0.3755102041
0.2071428571,1.3089244238,0.393877551
0.2071428571,1.3381871473,0.412244898
0.2071428571,1.3677111559,0.4306122449
0.2071428571,1.3974807005,0.4489795918
0.2071428571,1.4274808473,0.4673469388
0.2071428571,1.4576974009,0.4857142857
0.2071428571,1.4881168406,0.5040816327
0.2071428571,1.5187262662,0.5224489796
0.2071428571,1.5495133532,0.5408163265
0.2071428571,1.5804663138,0.5591836735
0.2071428571,1.6115738646,0.5775510204
0.2071428571,1.6428251979,0.5959183673
0.2071428571,1.6742099578,0.6142857143
0.2071428571,1.705718218,0.6326530612
0.2071428571,1.7373404637,0.6510204082
0.2071428571,1.7690675744,0.6693877551
0.2071428571,1.8008908093,0.687755102
0.2071428571,1.8328017933,0.706122449
0.2071428571,1.8647925046,0.7244897959
0.2071428571,1.8968552638,0.7428571429
0.2071428571,1.9289827225,0.7612244898
0.2071428571,1.9611678539,0.7795918367
0.2071428571,1.9934039431,0.7979591837
0.2071428571,2.0256845781,0.8163265306
0.2071428571,2.0580036411,0.8346938776
0.2071428571,2.0903553005,0.8530612245
0.2071428571,2.1227340023,0.8714285714
0.2071428571,2.1551344627,0.8897959184
0.2071428571,2.1875516603,0.9081632653
0.2071428571,2.2199808283,0.9265306122
0.2071428571,2.2524174474,0.9448979592
0.2071428571,2.2848572383,0.9632653061
0.2071428571,2.3172961549,0.9816326531
0.2071428571,2.3497303766,1.0
0.2102040816,0.91267124,0.1
0.2102040816,0.9343774243,0.1183673469
0.2102040816,0.9569622064,0.1367346939
0.2102040816,0.9803297589,0.1551020408
0.2102040816,1.0044021612,0.1734693878
0.2102040816,1.029114752,0.1918367347
0.2102040816,1.0544128956,0.2102040816
0.2102040816,1.0802496791,0.2285714286
0.2102040816,1.1065842373,0.2469387755
0.2102040816,1.1333805132,0.2653061224
0.2102040816,1.1606063264,0.2836734694
0.2102040816,1.1882326629,0.3020408163
0.2102040816,1.2162331273,0.3204081633
0.2102040816,1.2445835152,0.3387755102
0.2102040816,1.2732614772,0.3571428571
0.2102040816,1.3022462511,0.3755102041
0.2102040816,1.3315184477,0.393877551
0.2102040816,1.361059878,0.412244898
0.2102040816,1.3908534124,0.4306122449
0.2102040816,1.420882866,0.4489795918
0.2102040816,1.4511329033,0.4673469388
0.2102040816,1.4815889603,0.4857142857
0.2102040816,1.5122371787,0.5040816327
0.2102040816,1.5430643509,0.5224489796
0.2102040816,1.5740578738,0.5408163265
0.2102040816,1.6052057091,0.5591836735
0.2102040816,1.6364963498,0.5775510204
0.2102040816,1.6679187909,0.5959183673
0.2102040816,1.6994625038,0.6142857143
0.2102040816,1.7311174146,0.6326530612
0.2102040816,1.7628738839,0.6510204082
0.2102040816,1.7947226895,0.6693877551
0.2102040816,1.8266550107,0.687755102
0.2102040816,1.8586624134,0.706122449
0.2102040816,1.8907368374,0.7244897959
0.2102040816,1.9228705841,0.7428571429
0.2102040816,1.9550563047,0.7612244898
0.2102040816,1.9872869895,0.7795918367
0.2102040816,2.0195559581,0.7979591837
0.2102040816,2.0518568489,0.8163265306
0.2102040816,2.0841836102,0.8346938776
0.2102040816,2.1165304907,0.8530612245
0.2102040816,2.148892031,0.8714285714
0.2102040816,2.1812630546,0.8897959184
0.2102040816,2.2136386596,0.9081632653
0.2102040816,2.2460142104,0.9265306122
0.2102040816,2.2783853296,0.9448979592
0.2102040816,2.3107478896,0.9632653061
0.2102040816,2.3430980052,0.9816326531
0.2102040816,2.3754320256,1.0
0.2132653061,0.9302641602,0.1
0.2132653061,0.9522907158,0.1183673469
0.2132653061,0.9752027807,0.1367346939
0.2132653061,0.9989022422,0.1551020408
0.2132653061,1.023309266,0.1734693878
0.2132653061,1.048357555,0.1918367347
0.2132653061,1.0739910523,0.2102040816
0.2132653061,1.1001615915,0.2285714286
0.2132653061,1.1268271895,0.2469387755
0.2132653061,1.1539507829,0.2653061224
0.2132653061,1.1814992781,0.2836734694
0.2132653061,1.2094428274,0.3020408163
0.2132653061,1.2377542712,0.3204081633
0.2132653061,1.2664087022,0.3387755102
0.2132653061,1.2953831228,0.3571428571
0.2132653061,1.3246561726,0.3755102041
0.2132653061,1.3542079102,0.393877551
0.2132653061,1.3840196368,0.412244898
0.2132653061,1.4140737531,0.4306122449
0.2132653061,1.444353642,0.4489795918
0.2132653061,1.4748435721,0.4673469388
0.2132653061,1.505528617,0.4857142857
0.2132653061,1.5363945893,0.5040816327
0.2132653061,1.5674279833,0.5224489796
0.2132653061,1.5986159283,0.5408163265
0.2132653061,1.6299461477,0.5591836735
0.2132653061,1.661406924,0.5775510204
0.2132653061,1.692987069,0.5959183673
0.2132653061,1.7246758973,0.6142857143
0.2132653061,1.7564632032,0.6326530612
0.2132653061,1.7883392401,0.6510204082
0.2132653061,1.820294702,0.6693877551
0.2132653061,1.852320707,0.687755102
0.2132653061,1.8844087817,0.706122449
0.2132653061,1.9165508471,0.7244897959
0.2132653061,1.9487392059,0.7428571429
0.2132653061,1.9809665297,0.7612244898
0.2132653061,2.0132258475,0.7795918367
0.2132653061,2.0455105344,0.7979591837
0.2132653061,2.0778143012,0.8163265306
0.2132653061,2.110131184,0.8346938776
0.2132653061,2.142455534,0.8530612245
0.2132653061,2.1747820079,0.8714285714
0.2132653061,2.2071055587,0.8897959184
0.2132653061,2.2394214257,0.9081632653
0.2132653061,2.2717251261,0.9265306122
0.2132653061,2.3040124455,0.9448979592
0.2132653061,2.3362794295,0.9632653061
0.2132653061,2.3685223745,0.9816326531
0.2132653061,2.4007378198,1.0
0.2163265306,0.9480205041,0.1
0.2163265306,0.9703664999,0.1183673469
0.2163265306,0.9936045803,0.1367346939
0.2163265306,1.0176343118,0.1551020408
0.2163265306,1.0423739162,0.1734693878
0.2163265306,1.0677554348,0.1918367347
0.2163265306,1.0937213662,0.2102040816
0.2163265306,1.1202222713,0.2285714286
0.2163265306,1.1472150322,0.2469387755
0.2163265306,1.1746615643,0.2653061224
0.2163265306,1.2025278487,0.2836734694
0.2163265306,1.2307831942,0.3020408163
0.2163265306,1.2593996689,0.3204081633
0.2163265306,1.2883516566,0.3387755102
0.2163265306,1.3176155075,0.3571428571
0.2163265306,1.3471692609,0.3755102041
0.2163265306,1.3769924227,0.393877551
0.2163265306,1.4070657857,0.412244898
0.2163265306,1.4373712841,0.4306122449
0.2163265306,1.4678918734,0.4489795918
0.2163265306,1.4986114323,0.4673469388
0.2163265306,1.5295146803,0.4857142857
0.2163265306,1.5605871097,0.5040816327
0.2163265306,1.5918149278,0.5224489796
0.2163265306,1.6231850084,0.5408163265
0.2163265306,1.6546848495,0.5591836735
0.2163265306,1.6863025378,0.5775510204
0.2163265306,1.7180267175,0.5959183673
0.2163265306,1.749846563,0.6142857143
0.2163265306,1.7817517544,0.6326530612
0.2163265306,1.8137324563,0.6510204082
0.2163265306,1.8457792983,0.6693877551
0.2163265306,1.8778833571,0.687755102
0.2163265306,1.9100361404,0.706122449
0.2163265306,1.9422295719,0.7244897959
0.2163265306,1.974455977,0.7428571429
0.2163265306,2.0067080697,0.7612244898
0.2163265306,2.0389789397,0.7795918367
0.2163265306,2.0712620406,0.7979591837
0.2163265306,2.1035511781,0.8163265306
0.2163265306,2.1358404987,0.8346938776
0.2163265306,2.168124479,0.8530612245
0.2163265306,2.2003979146,0.8714285714
0.2163265306,2.2326559103,0.8897959184
0.2163265306,2.2648938694,0.9081632653
0.2163265306,2.2971074838,0.9265306122
0.2163265306,2.3292927243,0.9448979592
0.2163265306,2.3614458309,0.9632653061
0.2163265306,2.3935633031,0.9816326531
0.2163265306,2.4256418908,1.0
0.2193877551,0.9659425139,0.1
0.2193877551,0.988606941,0.1183673469
0.2193877551,1.0121696803,0.1367346939
0.2193877551,1.0365279419,0.1551020408
0.2193877551,1.0615979727,0.1734693878
0.2193877551,1.0873101264,0.1918367347
0.2193877551,1.1136054343,0.2102040816
0.2193877551,1.1404331648,0.2285714286
0.2193877551,1.1677490483,0.2469387755
0.2193877551,1.1955139649,0.2653061224
0.2193877551,1.2236929583,0.2836734694
0.2193877551,1.2522544843,0.3020408163
0.2193877551,1.2811698312,0.3204081633
0.2193877551,1.3104126684,0.3387755102
0.2193877551,1.3399586908,0.3571428571
0.2193877551,1.3697853358,0.3755102041
0.2193877551,1.3998715569,0.393877551
0.2193877551,1.4301976411,0.412244898
0.2193877551,1.46074506,0.4306122449
0.2193877551,1.4914963475,0.4489795918
0.2193877551,1.5224349998,0.4673469388
0.2193877551,1.5535453911,0.4857142857
0.2193877551,1.5848127044,0.5040816327
0.2193877551,1.6162228715,0.5224489796
0.2193877551,1.6477625239,0.5408163265
0.2193877551,1.679418949,0.5591836735
0.2193877551,1.7111800536,0.5775510204
0.2193877551,1.743034331,0.5959183673
0.2193877551,1.7749708333,0.6142857143
0.2193877551,1.8069791454,0.6326530612
0.2193877551,1.8390493629,0.6510204082
0.2193877551,1.8711720713,0.6693877551
0.2193877551,1.9033383272,0.687755102
0.2193877551,1.9355396414,0.706122449
0.2193877551,1.9677679623,0.7244897959
0.2193877551,2.000015661,0.7428571429
0.2193877551,2.0322755168,0.7612244898
0.2193877551,2.0645407038,0.7795918367
0.2193877551,2.0968047772,0.7979591837
0.2193877551,2.1290616614,0.8163265306
0.2193877551,2.1613056371,0.8346938776
0.2193877551,2.1935313296,0.8530612245
0.2193877551,2.2257336971,0.8714285714
0.2193877551,2.2579080195,0.8897959184
0.2193877551,2.290049887,0.9081632653
0.2193877551,2.3221551891,0.9265306122
0.2193877551,2.3542201042,0.9448979592
0.2193877551,2.3862410885,0.9632653061
0.2193877551,2.4182148662,0.9816326531
0.2193877551,2.4501384188,1.0
0.2224489796,0.9840324721,0.1
0.2224489796,1.0070142407,0.1183673469
0.2224489796,1.03090019,0.1367346939
0.2224489796,1.055585137,0.1551020408
0.2224489796,1.0809833232,0.1734693878
0.2224489796,1.1070233875,0.1918367347
0.2224489796,1.1336448715,0.2102040816
0.2224489796,1.1607957311,0.2285714286
0.2224489796,1.1884305284,0.2469387755
0.2224489796,1.2165090943,0.2653061224
0.2224489796,1.2449955233,0.2836734694
0.2224489796,1.273857409,0.3020408163
0.2224489796,1.303065253,0.3204081633
0.2224489796,1.3325920058,0.3387755102
0.2224489796,1.3624127038,0.3571428571
0.2224489796,1.3925041822,0.3755102041
0.2224489796,1.4228448436,0.393877551
0.2224489796,1.4534144722,0.412244898
0.2224489796,1.484194082,0.4306122449
0.2224489796,1.5151657924,0.4489795918
0.2224489796,1.5463127254,0.4673469388
0.2224489796,1.5776189205,0.4857142857
0.2224489796,1.6090692625,0.5040816327
0.2224489796,1.6406494214,0.5224489796
0.2224489796,1.6723458009,0.5408163265
0.2224489796,1.7041454937,0.5591836735
0.2224489796,1.7360362435,0.5775510204
0.2224489796,1.7680064115,0.5959183673
0.2224489796,1.8000449465,0.6142857143
0.2224489796,1.8321413584,0.6326530612
0.2224489796,1.8642856948,0.6510204082
0.2224489796,1.8964685191,0.6693877551
0.2224489796,1.9286808904,0.687755102
0.2224489796,1.9609143454,0.706122449
0.2224489796,1.993160881,0.7244897959
0.2224489796,2.0254129377,0.7428571429
0.2224489796,2.0576633844,0.7612244898
0.2224489796,2.0899055039,0.7795918367
