Hav,OmM,OmR,OomQ,target,z
0.0895942253,0.2742516692,0.9143327134,-0.1885843826,-4.6017004544,0.3218741019
0.0898718842,0.2742516692,0.9143327134,-0.1885843826,-4.6206704835,0.3273233897
0.0901503814,0.2742516692,0.9143327134,-0.1885843826,-4.6397187145,0.3327951416
0.0904297196,0.2742516692,0.9143327134,-0.1885843826,-4.6588454699,0.3382894503
0.0907099012,0.2742516692,0.9143327134,-0.1885843826,-4.6780510733,0.3438064086
0.0908933609,0.2742516692,0.9143327134,-0.1885843826,-4.9460384966,0.3453212317
0.0911336853,0.2742516692,0.9143327134,-0.1885843826,-5.0713664047,0.3491654329
0.0914159934,0.2742516692,0.9143327134,-0.1885843826,-5.0922725826,0.3547272264
0.0916991546,0.2742516692,0.9143327134,-0.1885843826,-5.113264944,0.3603119477
0.0919831718,0.2742516692,0.9143327134,-0.1885843826,-5.1343438442,0.3659196915
0.0922680479,0.2742516692,0.9143327134,-0.1885843826,-5.1555096399,0.3715505527
0.0924291775,0.2742516692,0.9143327134,-0.1885843826,-5.4872202581,0.3720184643
0.0926925347,0.2742516692,0.9143327134,-0.1885843826,-5.5666872618,0.3767228477
0.0929795576,0.2742516692,0.9143327134,-0.1885843826,-5.5896353481,0.3823982437
0.0932674499,0.2742516692,0.9143327134,-0.1885843826,-5.6126780355,0.388097036
0.0935562147,0.2742516692,0.9143327134,-0.1885843826,-5.635815714,0.3938193209
0.0938458552,0.2742516692,0.9143327134,-0.1885843826,-5.6590487751,0.3995651954
0.093994891,0.2742516692,0.9143327134,-0.1885843826,-6.0280323848,0.399389596
0.0942712364,0.2742516692,0.9143327134,-0.1885843826,-6.0885315457,0.4045439481
0.0945630478,0.2742516692,0.9143327134,-0.1885843826,-6.1136308805,0.4103340337
0.0948557461,0.2742516692,0.9143327134,-0.1885843826,-6.1388336847,0.4161479883
0.095149335,0.2742516692,0.9143327134,-0.1885843826,-6.1641403849,0.4219859103
0.0954438177,0.2742516692,0.9143327134,-0.1885843826,-6.1895514092,0.4278478986
0.095590946,0.2742516692,0.9143327134,-0.1885843826,-6.5712824141,0.4274403565
0.095869994,0.2742516692,0.9143327134,-0.1885843826,-6.6385936608,0.4326126024
0.0961666742,0.2742516692,0.9143327134,-0.1885843826,-6.6659605692,0.4385183981
0.0964642604,0.2742516692,0.9143327134,-0.1885843826,-6.6934402948,0.4444485398
0.0967627564,0.2742516692,0.9143327134,-0.1885843826,-6.7210333027,0.4504031279
0.0970621658,0.2742516692,0.9143327134,-0.1885843826,-6.7487400599,0.4563822632
0.097217822,0.2742516692,0.9143327134,-0.1885843826,-7.1193863937,0.4561771879
0.0974894046,0.2742516692,0.9143327134,-0.1885843826,-7.217806722,0.460926347
0.0977910415,0.2742516692,0.9143327134,-0.1885843826,-7.2475613757,0.4669488631
0.0980936049,0.2742516692,0.9143327134,-0.1885843826,-7.2774386898,0.4729962065
0.0983970986,0.2742516692,0.9143327134,-0.1885843826,-7.3074391701,0.4790684793
0.0987015266,0.2742516692,0.9143327134,-0.1885843826,-7.3375633241,0.4851657845
0.0988760391,0.2742516692,0.9143327134,-0.1885843826,-7.6744266272,0.4856073333
0.0991299735,0.2742516692,0.9143327134,-0.1885843826,-7.8275260663,0.4894759724
0.0994366621,0.2742516692,0.9143327134,-0.1885843826,-7.8597942242,0.4956161814
0.0997442988,0.2742516692,0.9143327134,-0.1885843826,-7.8921954043,0.5017817028
0.1000528877,0.2742516692,0.9143327134,-0.1885843826,-7.9247301548,0.5079726409
0.100362433,0.2742516692,0.9143327134,-0.1885843826,-7.9573990264,0.5141891005
0.1005661526,0.2742516692,0.9143327134,-0.1885843826,-8.2382351257,0.5157386033
0.1007924363,0.2742516692,0.9143327134,-0.1885843826,-8.4687732135,0.5182592979
0.1011042788,0.2742516692,0.9143327134,-0.1885843826,-8.5036848458,0.5245181631
0.1014170923,0.2742516692,0.9143327134,-0.1885843826,-8.5387403976,0.5308028299
0.1017308811,0.2742516692,0.9143327134,-0.1885843826,-8.5739404623,0.5371134045
0.1020456497,0.2742516692,0.9143327134,-0.1885843826,-8.6092856356,0.5434499938
0.1022887557,0.2742516692,0.9143327134,-0.1885843826,-8.8124331209,0.546579388
0.1024772875,0.2742516692,0.9143327134,-0.1885843826,-9.1433394997,0.5472605283
0.1027943925,0.2742516692,0.9143327134,-0.1885843826,-9.181031961,0.5536389481
0.1031124925,0.2742516692,0.9143327134,-0.1885843826,-9.2188798055,0.5600436623
0.1034315923,0.2742516692,0.9143327134,-0.1885843826,-9.2568836738,0.5664747792
0.1037516964,0.2742516692,0.9143327134,-0.1885843826,-9.295044209,0.5729324077
0.1040444701,0.2742516692,0.9143327134,-0.1885843826,-9.3984939269,0.5781383568
0.1042115381,0.2742516692,0.9143327134,-0.1885843826,-9.7926109283,0.5776548841
0.1045077399,0.2742516692,0.9143327134,-0.1885843826,-9.893305171,0.5829697264
0.1048312431,0.2742516692,0.9143327134,-0.1885843826,-9.9340892874,0.5894953536
0.1051557716,0.2742516692,0.9143327134,-0.1885843826,-9.975041532,0.596047882
0.1054813305,0.2742516692,0.9143327134,-0.1885843826,-10.0161625979,0.6026274226
0.1058079246,0.2742516692,0.9143327134,-0.1885843826,-10.0574531812,0.6092340866
0.1060083665,0.2742516692,0.9143327134,-0.1885843826,-10.3901994698,0.6100493578
0.106245293,0.2742516692,0.9143327134,-0.1885843826,-10.6416700177,0.6125089636
0.1065743233,0.2742516692,0.9143327134,-0.1885843826,-10.6855391899,0.6191563633
0.1069044058,0.2742516692,0.9143327134,-0.1885843826,-10.7295892082,0.6258311661
0.1072355457,0.2742516692,0.9143327134,-0.1885843826,-10.7738208181,0.6325334851
0.1075677482,0.2742516692,0.9143327134,-0.1885843826,-10.8182347681,0.6392634338
0.1078398616,0.2742516692,0.9143327134,-0.1885843826,-11.0029347658,0.6431818797
0.1080226058,0.2742516692,0.9143327134,-0.1885843826,-11.3943007421,0.642928084
0.1083424918,0.2742516692,0.9143327134,-0.1885843826,-11.4751517348,0.6490115724
0.1086782599,0.2742516692,0.9143327134,-0.1885843826,-11.5224568483,0.6558094503
0.1090151138,0.2742516692,0.9143327134,-0.1885843826,-11.5699569721,0.6626353516
0.1093530589,0.2742516692,0.9143327134,-0.1885843826,-11.6176529103,0.6694893921
0.1096921007,0.2742516692,0.9143327134,-0.1885843826,-11.6655454699,0.6763716876
0.1098973249,0.2742516692,0.9143327134,-0.1885843826,-12.0230687562,0.6769200997
0.110136603,0.2742516692,0.9143327134,-0.1885843826,-12.3048930126,0.6790461641
0.1104781952,0.2742516692,0.9143327134,-0.1885843826,-12.3556186477,0.6859678564
0.1108209027,0.2742516692,0.9143327134,-0.1885843826,-12.406553394,0.6929180827
0.1111647311,0.2742516692,0.9143327134,-0.1885843826,-12.4576981134,0.6998969605
0.1115096863,0.2742516692,0.9143327134,-0.1885843826,-12.5090536716,0.706904608
0.1118084177,0.2742516692,0.9143327134,-0.1885843826,-12.6697428648,0.7116714852
0.1120079247,0.2742516692,0.9143327134,-0.1885843826,-13.0613755832,0.7116551258
0.1123053232,0.2742516692,0.9143327134,-0.1885843826,-13.23076193,0.7162989814
0.1126540311,0.2742516692,0.9143327134,-0.1885843826,-13.2853043629,0.7233742445
0.1130038911,0.2742516692,0.9143327134,-0.1885843826,-13.3400716414,0.7304786747
0.1133549089,0.2742516692,0.9143327134,-0.1885843826,-13.3950646922,0.7376123921
0.1137070908,0.2742516692,0.9143327134,-0.1885843826,-13.4502844461,0.7447755176
0.1139645494,0.2742516692,0.9143327134,-0.1885843826,-13.7279784731,0.747292019
0.1141733348,0.2742516692,0.9143327134,-0.1885843826,-14.1208524455,0.7474039732
0.1145157236,0.2742516692,0.9143327134,-0.1885843826,-14.2079711783,0.7539970323
0.1148717707,0.2742516692,0.9143327134,-0.1885843826,-14.2665420542,0.7612277017
0.1152290082,0.2742516692,0.9143327134,-0.1885843826,-14.3253543825,0.7684881788
0.1155874425,0.2742516692,0.9143327134,-0.1885843826,-14.3844091584,0.7757785864
0.1159470797,0.2742516692,0.9143327134,-0.1885843826,-14.4437073815,0.783099048
0.1161768807,0.2742516692,0.9143327134,-0.1885843826,-14.8094781131,0.7839414127
0.1164071746,0.2742516692,0.9143327134,-0.1885843826,-15.1767210717,0.7847732751
0.116769572,0.2742516692,0.9143327134,-0.1885843826,-15.2392855178,0.7921308163
0.1171331934,0.2742516692,0.9143327134,-0.1885843826,-15.3021078793,0.7995186883
0.1174980455,0.2742516692,0.9143327134,-0.1885843826,-15.3651892194,0.8069370159
0.1178641348,0.2742516692,0.9143327134,-0.1885843826,-15.4285306057,0.8143859249
0.1182197663,0.2742516692,0.9143327134,-0.1885843826,-15.5197931871,0.8212732727
0.1184472357,0.2742516692,0.9143327134,-0.1885843826,-15.9169564404,0.8216381566
0.1186986255,0.2742516692,0.9143327134,-0.1885843826,-16.2605528981,0.8231755458
0.1190688029,0.2742516692,0.9143327134,-0.1885843826,-16.3275853276,0.8306913964
0.1194402461,0.2742516692,0.9143327134,-0.1885843826,-16.3948940913,0.8382382303
0.1198129618,0.2742516692,0.9143327134,-0.1885843826,-16.4624803283,0.8458161752
0.120186957,0.2742516692,0.9143327134,-0.1885843826,-16.5303451825,0.8534253595
0.1205396511,0.2742516692,0.9143327134,-0.1885843826,-16.6525906891,0.8598990109
0.1207775218,0.2742516692,0.9143327134,-0.1885843826,-17.053014276,0.860401461
0.1210374531,0.2742516692,0.9143327134,-0.1885843826,-17.4038016022,0.8620018148
0.1214156692,0.2742516692,0.9143327134,-0.1885843826,-17.475546955,0.8696777226
0.1217951946,0.2742516692,0.9143327134,-0.1885843826,-17.5475880705,0.8773852736
0.1221760363,0.2742516692,0.9143327134,-0.1885843826,-17.6199261679,0.8851245981
0.1225582014,0.2742516692,0.9143327134,-0.1885843826,-17.6925624717,0.8928958272
0.1229210241,0.2742516692,0.9143327134,-0.1885843826,-17.8158071255,0.8996075853
0.1231697336,0.2742516692,0.9143327134,-0.1885843826,-18.2201555189,0.9002512968
0.1234258141,0.2742516692,0.9143327134,-0.1885843826,-18.6099275393,0.9012377823
0.1238123403,0.2742516692,0.9143327134,-0.1885843826,-18.6866450202,0.9090754363
0.124200221,0.2742516692,0.9143327134,-0.1885843826,-18.7636787608,0.9169454002
0.1245894634,0.2742516692,0.9143327134,-0.1885843826,-18.8410300651,0.9248478073
0.124980075,0.2742516692,0.9143327134,-0.1885843826,-18.9187002419,0.9327827911
0.125365933,0.2742516692,0.9143327134,-0.1885843826,-19.0118915238,0.9404192069
0.1256259433,0.2742516692,0.9143327134,-0.1885843826,-19.420816876,0.9412081315
0.1258871658,0.2742516692,0.9143327134,-0.1885843826,-19.830375768,0.9420110451
0.1262612024,0.2742516692,0.9143327134,-0.1885843826,-19.964508822,0.9488710679
0.1266577245,0.2742516692,0.9143327134,-0.1885843826,-20.0468104226,0.9569050852
0.1270556558,0.2742516692,0.9143327134,-0.1885843826,-20.1294513029,0.9649722218
0.1274550037,0.2742516692,0.9143327134,-0.1885843826,-20.2124328617,0.9730726144
0.1278557762,0.2742516692,0.9143327134,-0.1885843826,-20.2957565032,0.9812064
0.1281482991,0.2742516692,0.9143327134,-0.1885843826,-20.6573815351,0.9832928716
0.128421385,0.2742516692,0.9143327134,-0.1885843826,-21.0722569183,0.9842456842
0.1287651385,0.2742516692,0.9143327134,-0.1885843826,-21.3122815558,0.9890666962
0.1291706034,0.2742516692,0.9143327134,-0.1885843826,-21.4001392086,0.9972664157
0.1293059464,0.2742516692,0.9143327134,-0.1885843826,-21.4294761182,1.0000044177
0.0715898516,0.2808060405,0.9122678796,-0.1930739200,0.0,0.0
0.0717829475,0.2808060405,0.9122678796,-0.1930739200,-0.202668248,0.0031094745
0.0720001915,0.2808060405,0.9122678796,-0.1930739200,-0.2035032267,0.0072422139
0.0722183561,0.2808060405,0.9122678796,-0.1930739200,-0.2043416455,0.0113919798
0.0724374294,0.2808060405,0.9122678796,-0.1930739200,-0.2051835184,0.0155588425
0.0726574003,0.2808060405,0.9122678796,-0.1930739200,-0.2060288599,0.0197428723
0.0728483723,0.2808060405,0.9122678796,-0.1930739200,-0.4183527354,0.0226825726
0.0730699905,0.2808060405,0.9122678796,-0.1930739200,-0.4200763188,0.0268959517
0.0732924792,0.2808060405,0.9122678796,-0.1930739200,-0.4218070032,0.0311266896
0.0735158302,0.2808060405,0.9122678796,-0.1930739200,-0.4235448179,0.0353748579
0.0737400361,0.2808060405,0.9122678796,-0.1930739200,-0.4252897923,0.0396405283
0.0739285455,0.2808060405,0.9122678796,-0.1930739200,-0.6463542616,0.0424093923
0.0741543047,0.2808060405,0.9122678796,-0.1930739200,-0.6490171949,0.0467040444
0.0743809004,0.2808060405,0.9122678796,-0.1930739200,-0.6516910994,0.0510163903
0.0746083269,0.2808060405,0.9122678796,-0.1930739200,-0.6543760201,0.0553465027
0.074836579,0.2808060405,0.9122678796,-0.1930739200,-0.6570720026,0.0596944548
0.0750220126,0.2808060405,0.9122678796,-0.1930739200,-0.8884726155,0.0622751717
0.075251747,0.2808060405,0.9122678796,-0.1930739200,-0.8921330592,0.0666516695
0.0754822945,0.2808060405,0.9122678796,-0.1930739200,-0.8958085836,0.0710461981
0.0757136512,0.2808060405,0.9122678796,-0.1930739200,-0.8994992509,0.0754588319
0.0759458136,0.2808060405,0.9122678796,-0.1930739200,-0.9032051235,0.0798896454
0.0761325933,0.2808060405,0.9122678796,-0.1930739200,-1.1229704929,0.0824659501
0.0763617458,0.2808060405,0.9122678796,-0.1930739200,-1.1484089093,0.0867450282
0.0765961339,0.2808060405,0.9122678796,-0.1930739200,-1.1531402719,0.09122234
0.0768313167,0.2808060405,0.9122678796,-0.1930739200,-1.1578911274,0.095718098
0.0770672918,0.2808060405,0.9122678796,-0.1930739200,-1.1626615561,0.1002323783
0.077304057,0.2808060405,0.9122678796,-0.1930739200,-1.1674516386,0.104765257
0.0774833957,0.2808060405,0.9122678796,-0.1930739200,-1.4195943005,0.1069679155
0.0777215432,0.2808060405,0.9122678796,-0.1930739200,-1.4254429276,0.1115285442
0.0779604759,0.2808060405,0.9122678796,-0.1930739200,-1.4313156505,0.1161079624
0.0782001923,0.2808060405,0.9122678796,-0.1930739200,-1.4372125687,0.1207062474
0.0784406912,0.2808060405,0.9122678796,-0.1930739200,-1.4431337818,0.125323477
0.0786162913,0.2808060405,0.9122678796,-0.1930739200,-1.7058130041,0.1273178561
0.0788581398,0.2808060405,0.9122678796,-0.1930739200,-1.7128408317,0.1319623251
0.0791007682,0.2808060405,0.9122678796,-0.1930739200,-1.7198976135,0.136625929
0.0793441756,0.2808060405,0.9122678796,-0.1930739200,-1.7269834687,0.1413087465
0.0795883615,0.2808060405,0.9122678796,-0.1930739200,-1.7340985172,0.146010857
0.079785917,0.2808060405,0.9122678796,-0.1930739200,-1.9137451541,0.1488269719
0.0800056499,0.2808060405,0.9122678796,-0.1930739200,-2.0155955735,0.1525206952
0.0802519369,0.2808060405,0.9122678796,-0.1930739200,-2.0238996832,0.1572689981
0.0804990013,0.2808060405,0.9122678796,-0.1930739200,-2.0322380052,0.1620368636
0.080746843,0.2808060405,0.9122678796,-0.1930739200,-2.0406106806,0.1668243724
0.0809954622,0.2808060405,0.9122678796,-0.1930739200,-2.0490178507,0.1716316054
0.0811637139,0.2808060405,0.9122678796,-0.1930739200,-2.3346490424,0.1731933273
0.0814136357,0.2808060405,0.9122678796,-0.1930739200,-2.3442676296,0.1780268
0.0816643357,0.2808060405,0.9122678796,-0.1930739200,-2.3539258447,0.1828801862
0.0819158142,0.2808060405,0.9122678796,-0.1930739200,-2.3636238509,0.187753568
0.082168072,0.2808060405,0.9122678796,-0.1930739200,-2.3733618122,0.1926470278
0.0823550713,0.2808060405,0.9122678796,-0.1930739200,-2.5966547776,0.1948972887
0.0825857635,0.2808060405,0.9122678796,-0.1930739200,-2.681351642,0.1988956505
0.0828400886,0.2808060405,0.9122678796,-0.1930739200,-2.6923986191,0.2038350149
0.0830951956,0.2808060405,0.9122678796,-0.1930739200,-2.703491109,0.2087947291
0.0833510854,0.2808060405,0.9122678796,-0.1930739200,-2.7146292991,0.213774877
0.0836077591,0.2808060405,0.9122678796,-0.1930739200,-2.7258133778,0.2187755427
0.0837681104,0.2808060405,0.9122678796,-0.1930739200,-3.0360877494,0.2198647361
0.0840260588,0.2808060405,0.9122678796,-0.1930739200,-3.0485962139,0.2248904916
0.0842847942,0.2808060405,0.9122678796,-0.1930739200,-3.0611562124,0.2299369528
0.0845443179,0.2808060405,0.9122678796,-0.1930739200,-3.0737679572,0.2350042052
0.0848046311,0.2808060405,0.9122678796,-0.1930739200,-3.0864316615,0.2400923342
0.0850150493,0.2808060405,0.9122678796,-0.1930739200,-3.2488268909,0.2431391588
0.0852222713,0.2808060405,0.9122678796,-0.1930739200,-3.4229316997,0.246042494
0.085484643,0.2808060405,0.9122678796,-0.1930739200,-3.4370339336,0.2511761
0.0857478097,0.2808060405,0.9122678796,-0.1930739200,-3.4511942678,0.2563308561
0.0860117733,0.2808060405,0.9122678796,-0.1930739200,-3.4654129415,0.2615068494
0.0862765354,0.2808060405,0.9122678796,-0.1930739200,-3.4796901951,0.2667041675
0.0864286325,0.2808060405,0.9122678796,-0.1930739200,-3.8163417342,0.2672799196
0.0866946546,0.2808060405,0.9122678796,-0.1930739200,-3.8320647894,0.2725010223
0.08696148,0.2808060405,0.9122678796,-0.1930739200,-3.8478526224,0.2777436356
0.0872291108,0.2808060405,0.9122678796,-0.1930739200,-3.8637055002,0.283007848
0.087497549,0.2808060405,0.9122678796,-0.1930739200,-3.8796236907,0.2882937487
0.0877659621,0.2808060405,0.9122678796,-0.1930739200,-3.8979061132,0.2935670284
0.0879149578,0.2808060405,0.9122678796,-0.1930739200,-4.2467148883,0.2939073614
0.0881854637,0.2808060405,0.9122678796,-0.1930739200,-4.26421105,0.2992381672
0.0884567846,0.2808060405,0.9122678796,-0.1930739200,-4.2817792948,0.3045909356
0.0887289229,0.2808060405,0.9122678796,-0.1930739200,-4.2994199194,0.309965757
0.089001881,0.2808060405,0.9122678796,-0.1930739200,-4.3171332221,0.3153627223
0.089229935,0.2808060405,0.9122678796,-0.1930739200,-4.4571365416,0.3188832032
0.0894197734,0.2808060405,0.9122678796,-0.1930739200,-4.7012189907,0.3208031844
0.0896948124,0.2808060405,0.9122678796,-0.1930739200,-4.7205876769,0.3262447991
0.0899706799,0.2808060405,0.9122678796,-0.1930739200,-4.7400361607,0.3317088329
0.0902473785,0.2808060405,0.9122678796,-0.1930739200,-4.7595647709,0.3371953781
0.0905249109,0.2808060405,0.9122678796,-0.1930739200,-4.7791738375,0.3427045275
0.0907227333,0.2808060405,0.9122678796,-0.1930739200,-5.0086010522,0.3448639287
0.0909434221,0.2808060405,0.9122678796,-0.1930739200,-5.1806486327,0.3479650059
0.091223053,0.2808060405,0.9122678796,-0.1930739200,-5.2019925347,0.3535185253
0.0915035274,0.2808060405,0.9122678796,-0.1930739200,-5.2234243722,0.3590949249
0.0917848482,0.2808060405,0.9122678796,-0.1930739200,-5.2449445072,0.3646942989
0.0920670184,0.2808060405,0.9122678796,-0.1930739200,-5.2665533037,0.3703167418
0.0922447161,0.2808060405,0.9122678796,-0.1930739200,-5.556383795,0.3715123615
0.0924861541,0.2808060405,0.9122678796,-0.1930739200,-5.6862596777,0.3753835696
0.0927704438,0.2808060405,0.9122678796,-0.1930739200,-5.7096866611,0.3810500516
0.0930555935,0.2808060405,0.9122678796,-0.1930739200,-5.7332101621,0.3867398791
0.0933416065,0.2808060405,0.9122678796,-0.1930739200,-5.7568305781,0.3924531483
0.0936284859,0.2808060405,0.9122678796,-0.1930739200,-5.7805483086,0.3981899558
0.0937962867,0.2808060405,0.9122678796,-0.1930739200,-6.1038679959,0.3988329023
0.0940482898,0.2808060405,0.9122678796,-0.1930739200,-6.2193248059,0.4030495282
0.0943373129,0.2808060405,0.9122678796,-0.1930739200,-6.2449479796,0.408829992
0.0946272141,0.2808060405,0.9122678796,-0.1930739200,-6.2706767189,0.4146342709
0.0949179967,0.2808060405,0.9122678796,-0.1930739200,-6.2965114587,0.420462463
0.0952096643,0.2808060405,0.9122678796,-0.1930739200,-6.3224526359,0.4263146668
0.0953778903,0.2808060405,0.9122678796,-0.1930739200,-6.6539016246,0.4268309659
0.0956303797,0.2808060405,0.9122678796,-0.1930739200,-6.7807461157,0.4309603961
0.0959242189,0.2808060405,0.9122678796,-0.1930739200,-6.808682305,0.4368558507
0.0962189555,0.2808060405,0.9122678796,-0.1930739200,-6.8367335894,0.4427755941
0.0965145932,0.2808060405,0.9122678796,-0.1930739200,-6.8649004431,0.4487197264
0.0968111357,0.2808060405,0.9122678796,-0.1930739200,-6.8931833423,0.4546883481
0.0969900156,0.2808060405,0.9122678796,-0.1930739200,-7.2089043877,0.4555129147
0.0972328839,0.2808060405,0.9122678796,-0.1930739200,-7.371857581,0.459106927
0.0975316292,0.2808060405,0.9122678796,-0.1930739200,-7.4022291073,0.4651183433
0.0978312924,0.2808060405,0.9122678796,-0.1930739200,-7.4327257621,0.4711545261
0.0981318777,0.2808060405,0.9122678796,-0.1930739200,-7.4633480609,0.4772155776
0.098433389,0.2808060405,0.9122678796,-0.1930739200,-7.4940965215,0.4833016002
0.0986331891,0.2808060405,0.9122678796,-0.1930739200,-7.770975722,0.4848857943
0.0988563344,0.2808060405,0.9122678796,-0.1930739200,-7.9940216283,0.4874799293
0.0991600826,0.2808060405,0.9122678796,-0.1930739200,-8.026956426,0.4936082403
0.0994647707,0.2808060405,0.9122678796,-0.1930739200,-8.0600269127,0.4997617995
0.0997704032,0.2808060405,0.9122678796,-0.1930739200,-8.0932336474,0.5059407109
0.1000769842,0.2808060405,0.9122678796,-0.1930739200,-8.1265771916,0.512145079
0.1003079735,0.2808060405,0.9122678796,-0.1930739200,-8.3419620362,0.5149572148
0.1005013366,0.2808060405,0.9122678796,-0.1930739200,-8.6486335346,0.5160703231
0.1008101916,0.2808060405,0.9122678796,-0.1930739200,-8.6842652866,0.5223164244
0.1011200099,0.2808060405,0.9122678796,-0.1930739200,-8.7200438388,0.5285882593
0.101430796,0.2808060405,0.9122678796,-0.1930739200,-8.7559697961,0.5348859337
0.1017425545,0.2808060405,0.9122678796,-0.1930739200,-8.7920437658,0.541209554
0.102014966,0.2808060405,0.9122678796,-0.1930739200,-8.9235079177,0.5457352536
0.1021745654,0.2808060405,0.9122678796,-0.1930739200,-9.3230489588,0.5451399271
0.1024826453,0.2808060405,0.9122678796,-0.1930739200,-9.3755940008,0.5512339525
0.1027977059,0.2808060405,0.9122678796,-0.1930739200,-9.4142207779,0.5576249255
0.1031137591,0.2808060405,0.9122678796,-0.1930739200,-9.4530066946,0.5640422289
0.1034308096,0.2808060405,0.9122678796,-0.1930739200,-9.4919524065,0.5704859711
0.1037488623,0.2808060405,0.9122678796,-0.1930739200,-9.531058572,0.576956261
0.1039215342,0.2808060405,0.9122678796,-0.1930739200,-9.9141668154,0.5767407367
0.1041782123,0.2808060405,0.9122678796,-0.1930739200,-10.102422484,0.5803521226
0.1044986342,0.2808060405,0.9122678796,-0.1930739200,-10.1440437425,0.5868630603
0.1048200748,0.2808060405,0.9122678796,-0.1930739200,-10.1858364776,0.5934008227
0.1051425391,0.2808060405,0.9122678796,-0.1930739200,-10.2278013958,0.5999655202
0.105466032,0.2808060405,0.9122678796,-0.1930739200,-10.2699392065,0.6065572638
0.1057022102,0.2808060405,0.9122678796,-0.1930739200,-10.5194564705,0.6090666965
0.1058977449,0.2808060405,0.9122678796,-0.1930739200,-10.8662767024,0.6096625451
0.1062236543,0.2808060405,0.9122678796,-0.1930739200,-10.9110449857,0.6162942397
0.1065506097,0.2808060405,0.9122678796,-0.1930739200,-10.9559977111,0.6229532564
0.1068786162,0.2808060405,0.9122678796,-0.1930739200,-11.0011356386,0.6296397079
0.1072076793,0.2808060405,0.9122678796,-0.1930739200,-11.046459531,0.636353707
0.1075172964,0.2808060405,0.9122678796,-0.1930739200,-11.1401005292,0.6421270579
0.107699708,0.2808060405,0.9122678796,-0.1930739200,-11.5344014335,0.6418705585
0.1079735655,0.2808060405,0.9122678796,-0.1930739200,-11.7171547291,0.6459034167
0.1083061696,0.2808060405,0.9122678796,-0.1930739200,-11.765428569,0.6526844212
0.1086398537,0.2808060405,0.9122678796,-0.1930739200,-11.8139012937,0.6594933629
0.1089746233,0.2808060405,0.9122678796,-0.1930739200,-11.8625737226,0.6663303569
0.1093104841,0.2808060405,0.9122678796,-0.1930739200,-11.9114466784,0.6731955188
0.1095577676,0.2808060405,0.9122678796,-0.1930739200,-12.1712989528,0.6757870859
0.1097495584,0.2808060405,0.9122678796,-0.1930739200,-12.5636642058,0.6756899349
0.110087953,0.2808060405,0.9122678796,-0.1930739200,-12.6154256042,0.6825936576
0.1104274576,0.2808060405,0.9122678796,-0.1930739200,-12.667400256,0.6895258232
0.110768078,0.2808060405,0.9122678796,-0.1930739200,-12.7195890396,0.6964865489
0.11110982,0.2808060405,0.9122678796,-0.1930739200,-12.7719928372,0.7034759522
0.1114519662,0.2808060405,0.9122678796,-0.1930739200,-12.8263215832,0.7104588702
0.1116511506,0.2808060405,0.9122678796,-0.1930739200,-13.2208981538,0.7104412665
0.1118968202,0.2808060405,0.9122678796,-0.1930739200,-13.5083759221,0.7126598532
0.1122422948,0.2808060405,0.9122678796,-0.1930739200,-13.5640294653,0.7197158894
0.1125889167,0.2808060405,0.9122678796,-0.1930739200,-13.6199122972,0.7268009959
0.1129366919,0.2808060405,0.9122678796,-0.1930739200,-13.6760253623,0.7339152926
0.1132856266,0.2808060405,0.9122678796,-0.1930739200,-13.7323696093,0.7410588997
0.1135906586,0.2808060405,0.9122678796,-0.1930739200,-13.8960902408,0.7459947489
0.1137991352,0.2808060405,0.9122678796,-0.1930739200,-14.291923522,0.7461062706
0.1140856362,0.2808060405,0.9122678796,-0.1930739200,-14.5055632427,0.7500569711
0.1144384179,0.2808060405,0.9122678796,-0.1930739200,-14.5653251264,0.7572670807
0.1147923859,0.2808060405,0.9122678796,-0.1930739200,-14.6253332248,0.7645068955
0.1151475466,0.2808060405,0.9122678796,-0.1930739200,-14.6855885523,0.7717765378
0.1155039063,0.2808060405,0.9122678796,-0.1930739200,-14.7460921274,0.7790761305
0.1157853537,0.2808060405,0.9122678796,-0.1930739200,-14.9893965327,0.7825561316
0.1160034999,0.2808060405,0.9122678796,-0.1930739200,-15.3872225255,0.7827997224
0.1163179768,0.2808060405,0.9122678796,-0.1930739200,-15.5576855727,0.7878789774
0.1166783052,0.2808060405,0.9122678796,-0.1930739200,-15.6217821252,0.795244911
0.1170398607,0.2808060405,0.9122678796,-0.1930739200,-15.6861427509,0.8026411917
0.11740265,0.2808060405,0.9122678796,-0.1930739200,-15.7507685378,0.8100679446
0.1177666797,0.2808060405,0.9122678796,-0.1930739200,-15.8156605783,0.8175252952
0.1180378964,0.2808060405,0.9122678796,-0.1930739200,-16.1089710751,0.8201612493
0.1182661119,0.2808060405,0.9122678796,-0.1930739200,-16.5094990105,0.8205401234
0.1185957033,0.2808060405,0.9122678796,-0.1930739200,-16.6679887483,0.8261101582
0.11896383,0.2808060405,0.9122678796,-0.1930739200,-16.7366596705,0.8336336016
0.1193332263,0.2808060405,0.9122678796,-0.1930739200,-16.805613512,0.8411880409
0.1197038991,0.2808060405,0.9122678796,-0.1930739200,-16.8748514384,0.8487736041
0.1200758555,0.2808060405,0.9122678796,-0.1930739200,-16.9443746201,0.8563904192
0.120350211,0.2808060405,0.9122678796,-0.1930739200,-17.2574349331,0.8588289387
0.1205889187,0.2808060405,0.9122678796,-0.1930739200,-17.6613528702,0.859346575
0.1209210025,0.2808060405,0.9122678796,-0.1930739200,-17.8395166431,0.8647425428
