OmM,OmR,OomQ,target,z
0.3008524055,0.9059478658,-0.2068002713,-13.470007228,0.6792616296
0.3008524055,0.9059478658,-0.2068002713,-13.525403255,0.6861676706
0.3008524055,0.9059478658,-0.2068002713,-13.5810271008,0.693102113
0.3008524055,0.9059478658,-0.2068002713,-13.6368797021,0.7000650737
0.3008524055,0.9059478658,-0.2068002713,-13.7071946497,0.7067688116
0.3008524055,0.9059478658,-0.2068002713,-14.1105739113,0.7067597602
0.3008524055,0.9059478658,-0.2068002713,-14.4210755362,0.70865339
0.3008524055,0.9059478658,-0.2068002713,-14.4803828756,0.715680306
0.3008524055,0.9059478658,-0.2068002713,-14.5399341191,0.7227361205
0.3008524055,0.9059478658,-0.2068002713,-14.5997302699,0.7298209524
0.3008524055,0.9059478658,-0.2068002713,-14.6597723351,0.7369349209
0.3008524055,0.9059478658,-0.2068002713,-14.8130169606,0.7421775213
0.3008524055,0.9059478658,-0.2068002713,-15.2177987008,0.7423002259
0.3008524055,0.9059478658,-0.2068002713,-15.4830865416,0.7453059441
0.3008524055,0.9059478658,-0.2068002713,-15.5467614503,0.7524835954
0.3008524055,0.9059478658,-0.2068002713,-15.610698225,0.7596907652
0.3008524055,0.9059478658,-0.2068002713,-15.6748979426,0.7669275747
0.3008524055,0.9059478658,-0.2068002713,-15.7393616846,0.774194146
0.3008524055,0.9059478658,-0.2068002713,-15.9439394055,0.7786042535
0.3008524055,0.9059478658,-0.2068002713,-16.3508805967,0.7788617075
0.3008524055,0.9059478658,-0.2068002713,-16.6034259737,0.7823397549
0.3008524055,0.9059478658,-0.2068002713,-16.67170833,0.7896697095
0.3008524055,0.9059478658,-0.2068002713,-16.7402715007,0.7970298089
0.3008524055,0.9059478658,-0.2068002713,-16.8091166406,0.804420177
0.3008524055,0.9059478658,-0.2068002713,-16.8782449094,0.8118409383
0.3008524055,0.9059478658,-0.2068002713,-17.1027234185,0.8160665091
0.3008524055,0.9059478658,-0.2068002713,-17.5125540114,0.8164619793
0.3008524055,0.9059478658,-0.2068002713,-17.7854550747,0.8197399607
0.3008524055,0.9059478658,-0.2068002713,-17.8585985804,0.8272237254
0.3008524055,0.9059478658,-0.2068002713,-17.932042892,0.8347382674
0.3008524055,0.9059478658,-0.2068002713,-18.0057892469,0.8422837132
0.3008524055,0.9059478658,-0.2068002713,-18.079838887,0.8498601901
0.3008524055,0.9059478658,-0.2068002713,-18.2920195846,0.8545823541
0.3008524055,0.9059478658,-0.2068002713,-18.7054482078,0.8551193747
0.3008524055,0.9059478658,-0.2068002713,-19.0326761838,0.857492582
0.3008524055,0.9059478658,-0.2068002713,-19.1109489439,0.8651316061
0.3008524055,0.9059478658,-0.2068002713,-19.1895436043,0.872802046
0.3008524055,0.9059478658,-0.2068002713,-19.2684614889,0.8805040309
0.3008524055,0.9059478658,-0.2068002713,-19.3477039269,0.8882376906
0.3008524055,0.9059478658,-0.2068002713,-19.5143882416,0.8941703496
0.3008524055,0.9059478658,-0.2068002713,-19.9321071528,0.8948527174
0.3008524055,0.9059478658,-0.2068002713,-20.3484140666,0.8955918227
0.3008524055,0.9059478658,-0.2068002713,-20.4320978595,0.9033875317
0.3008524055,0.9059478658,-0.2068002713,-20.5161258059,0.9112153008
0.3008524055,0.9059478658,-0.2068002713,-20.6004993211,0.9190752621
0.3008524055,0.9059478658,-0.2068002713,-20.6852198262,0.9269675477
0.3008524055,0.9059478658,-0.2068002713,-20.7723113419,0.9348495915
0.3008524055,0.9059478658,-0.2068002713,-21.1950007635,0.935681363
0.3008524055,0.9059478658,-0.2068002713,-21.6183899359,0.9365278858
0.3008524055,0.9059478658,-0.2068002713,-21.8258946309,0.9419800534
0.3008524055,0.9059478658,-0.2068002713,-21.9156546309,0.9499665361
0.3008524055,0.9059478658,-0.2068002713,-22.005783773,0.9579858635
0.3008524055,0.9059478658,-0.2068002713,-22.0962835754,0.9660381709
0.3008524055,0.9059478658,-0.2068002713,-22.1871555624,0.9741235937
0.3008524055,0.9059478658,-0.2068002713,-22.49654409,0.9776250335
0.3008524055,0.9059478658,-0.2068002713,-22.9256785091,0.9786257835
0.3008524055,0.9059478658,-0.2068002713,-23.2963847113,0.9808993287
0.3008524055,0.9059478658,-0.2068002713,-23.3921921696,0.9890458687
0.3008524055,0.9059478658,-0.2068002713,-23.4883936406,0.9972259117
0.3008524055,0.9059478658,-0.2068002713,-23.5210956511,1.0000065745
0.3076653538,0.90379832,-0.2114636738,0.0,0.0
0.3076653538,0.90379832,-0.2114636738,-0.2216544654,0.0030241254
0.3076653538,0.90379832,-0.2114636738,-0.2225654856,0.0071466468
0.3076653538,0.90379832,-0.2114636738,-0.2234802502,0.0112861121
0.3076653538,0.90379832,-0.2114636738,-0.2243987746,0.015442591
0.3076653538,0.90379832,-0.2114636738,-0.2253210742,0.0196161533
0.3076653538,0.90379832,-0.2114636738,-0.4571757052,0.0224545692
0.3076653538,0.90379832,-0.2114636738,-0.4590547394,0.0266569514
0.3076653538,0.90379832,-0.2114636738,-0.4609414965,0.0308766059
0.3076653538,0.90379832,-0.2114636738,-0.4628360085,0.0351136035
0.3076653538,0.90379832,-0.2114636738,-0.464738307,0.0393680155
0.3076653538,0.90379832,-0.2114636738,-0.7058081665,0.0420201922
0.3076653538,0.90379832,-0.2114636738,-0.708709103,0.046302991
0.3076653538,0.90379832,-0.2114636738,-0.7116219625,0.0506033924
0.3076653538,0.90379832,-0.2114636738,-0.7145467942,0.0549214689
0.3076653538,0.90379832,-0.2114636738,-0.7174836472,0.0592572932
0.3076653538,0.90379832,-0.2114636738,-0.9693849811,0.0617062217
0.3076653538,0.90379832,-0.2114636738,-0.9733692425,0.0660699318
0.3076653538,0.90379832,-0.2114636738,-0.9773698795,0.0704515772
0.3076653538,0.90379832,-0.2114636738,-0.9813869596,0.0748512316
0.3076653538,0.90379832,-0.2114636738,-0.9854205502,0.079268969
0.3076653538,0.90379832,-0.2114636738,-1.1734542822,0.0821429383
0.3076653538,0.90379832,-0.2114636738,-1.2528510078,0.0859568097
0.3076653538,0.90379832,-0.2114636738,-1.2580003406,0.090420192
0.3076653538,0.90379832,-0.2114636738,-1.2631708377,0.0949019192
0.3076653538,0.90379832,-0.2114636738,-1.2683625859,0.0994020667
0.3076653538,0.90379832,-0.2114636738,-1.2735756727,0.1039207103
0.3076653538,0.90379832,-0.2114636738,-1.5480269036,0.1059545853
0.3076653538,0.90379832,-0.2114636738,-1.5543894365,0.1105001603
0.3076653538,0.90379832,-0.2114636738,-1.56077812,0.115064418
0.3076653538,0.90379832,-0.2114636738,-1.5671930615,0.1196474353
0.3076653538,0.90379832,-0.2114636738,-1.573634369,0.1242492892
0.3076653538,0.90379832,-0.2114636738,-1.8590409099,0.1260607973
0.3076653538,0.90379832,-0.2114636738,-1.8666817389,0.1306890106
0.3076653538,0.90379832,-0.2114636738,-1.8743539725,0.1353362464
0.3076653538,0.90379832,-0.2114636738,-1.8820577396,0.1400025827
0.3076653538,0.90379832,-0.2114636738,-1.8897931699,0.1446880981
0.3076653538,0.90379832,-0.2114636738,-2.0085332003,0.1481941745
0.3076653538,0.90379832,-0.2114636738,-2.1964631779,0.1509696463
0.3076653538,0.90379832,-0.2114636738,-2.2054908435,0.1557002373
0.3076653538,0.90379832,-0.2114636738,-2.2145556136,0.1604502715
0.3076653538,0.90379832,-0.2114636738,-2.2236576407,0.1652198288
0.3076653538,0.90379832,-0.2114636738,-2.232797078,0.1700089894
0.3076653538,0.90379832,-0.2114636738,-2.5433352846,0.1713457224
0.3076653538,0.90379832,-0.2114636738,-2.5537886264,0.176160061
0.3076653538,0.90379832,-0.2114636738,-2.5642849324,0.1809941869
0.3076653538,0.90379832,-0.2114636738,-2.5748243791,0.1858481816
0.3076653538,0.90379832,-0.2114636738,-2.585407144,0.1907221266
0.3076653538,0.90379832,-0.2114636738,-2.7275930587,0.1940124541
0.3076653538,0.90379832,-0.2114636738,-2.9207690606,0.1966981101
0.3076653538,0.90379832,-0.2114636738,-2.9327736899,0.2016166493
0.3076653538,0.90379832,-0.2114636738,-2.9448276593,0.2065554042
0.3076653538,0.90379832,-0.2114636738,-2.9569311717,0.2115144578
0.3076653538,0.90379832,-0.2114636738,-2.9690844306,0.2164938936
0.3076653538,0.90379832,-0.2114636738,-3.3062167572,0.2173174215
0.3076653538,0.90379832,-0.2114636738,-3.319805612,0.222320708
0.3076653538,0.90379832,-0.2114636738,-3.3334503182,0.2273445585
0.3076653538,0.90379832,-0.2114636738,-3.3471511054,0.2323890574
0.3076653538,0.90379832,-0.2114636738,-3.3609082041,0.2374542897
0.3076653538,0.90379832,-0.2114636738,-3.4164076472,0.2419794511
0.3076653538,0.90379832,-0.2114636738,-3.7268494163,0.2430884881
0.3076653538,0.90379832,-0.2114636738,-3.74216711,0.2481976961
0.3076653538,0.90379832,-0.2114636738,-3.7575477608,0.2533279033
0.3076653538,0.90379832,-0.2114636738,-3.7729916274,0.2584791962
0.3076653538,0.90379832,-0.2114636738,-3.7884989698,0.2636516614
0.3076653538,0.90379832,-0.2114636738,-4.0124309568,0.2659150554
0.3076653538,0.90379832,-0.2114636738,-4.171382563,0.2691106203
0.3076653538,0.90379832,-0.2114636738,-4.1885273288,0.2743267816
0.3076653538,0.90379832,-0.2114636738,-4.2057425611,0.2795643818
0.3076653538,0.90379832,-0.2114636738,-4.2230285496,0.284823509
0.3076653538,0.90379832,-0.2114636738,-4.2403855851,0.2901042518
0.3076653538,0.90379832,-0.2114636738,-4.5924681247,0.2905059268
0.3076653538,0.90379832,-0.2114636738,-4.640549446,0.2953814501
0.3076653538,0.90379832,-0.2114636738,-4.6596225308,0.3007055869
0.3076653538,0.90379832,-0.2114636738,-4.6787740077,0.3060516065
0.3076653538,0.90379832,-0.2114636738,-4.6980041989,0.3114195986
0.3076653538,0.90379832,-0.2114636738,-4.717313428,0.3168096537
0.3076653538,0.90379832,-0.2114636738,-5.1150222808,0.3164739317
0.3076653538,0.90379832,-0.2114636738,-5.1360454926,0.3218847606
0.3076653538,0.90379832,-0.2114636738,-5.1571551116,0.3273178285
0.3076653538,0.90379832,-0.2114636738,-5.1783514932,0.3327732268
0.3076653538,0.90379832,-0.2114636738,-5.1996349938,0.3382510472
0.3076653538,0.90379832,-0.2114636738,-5.2671374998,0.3430278058
0.3076653538,0.90379832,-0.2114636738,-5.6354987394,0.3430976578
0.3076653538,0.90379832,-0.2114636738,-5.6586611572,0.3486179126
0.3076653538,0.90379832,-0.2114636738,-5.6819187747,0.3541608562
0.3076653538,0.90379832,-0.2114636738,-5.7052719831,0.3597265818
0.3076653538,0.90379832,-0.2114636738,-5.7287211754,0.365315183
0.3076653538,0.90379832,-0.2114636738,-5.8416952186,0.3694793672
0.3076653538,0.90379832,-0.2114636738,-6.1842494232,0.369940843
0.3076653538,0.90379832,-0.2114636738,-6.2096672568,0.3755714258
0.3076653538,0.90379832,-0.2114636738,-6.23518956,0.3812251508
0.3076653538,0.90379832,-0.2114636738,-6.2608167622,0.3869021131
0.3076653538,0.90379832,-0.2114636738,-6.2865492946,0.3926024083
0.3076653538,0.90379832,-0.2114636738,-6.4162884563,0.3965952999
0.3076653538,0.90379832,-0.2114636738,-6.762149936,0.3970009183
0.3076653538,0.90379832,-0.2114636738,-6.7899429938,0.4027427205
0.3076653538,0.90379832,-0.2114636738,-6.8178502836,0.408508122
0.3076653538,0.90379832,-0.2114636738,-6.845872275,0.4142972199
0.3076653538,0.90379832,-0.2114636738,-6.8740094393,0.4201101114
0.3076653538,0.90379832,-0.2114636738,-6.9938395565,0.4243803483
0.3076653538,0.90379832,-0.2114636738,-7.3709302726,0.4242617156
0.3076653538,0.90379832,-0.2114636738,-7.4012254735,0.4301155621
0.3076653538,0.90379832,-0.2114636738,-7.4316451905,0.4359934686
0.3076653538,0.90379832,-0.2114636738,-7.4621899353,0.4418955337
0.3076653538,0.90379832,-0.2114636738,-7.4928602219,0.4478218569
0.3076653538,0.90379832,-0.2114636738,-7.5768597835,0.4528399666
0.3076653538,0.90379832,-0.2114636738,-8.001369299,0.451899923
0.3076653538,0.90379832,-0.2114636738,-8.0444700444,0.4576875193
0.3076653538,0.90379832,-0.2114636738,-8.0775335557,0.463678749
0.3076653538,0.90379832,-0.2114636738,-8.1107329611,0.4696946032
0.3076653538,0.90379832,-0.2114636738,-8.1440688191,0.4757351831
0.3076653538,0.90379832,-0.2114636738,-8.1775416905,0.4818005904
0.3076653538,0.90379832,-0.2114636738,-8.5865600281,0.4811483104
0.3076653538,0.90379832,-0.2114636738,-8.7214560636,0.4854426125
0.3076653538,0.90379832,-0.2114636738,-8.7573020497,0.4915479182
0.3076653538,0.90379832,-0.2114636738,-8.793295366,0.4976783172
0.3076653538,0.90379832,-0.2114636738,-8.8294366182,0.5038339128
0.3076653538,0.90379832,-0.2114636738,-8.8657264143,0.5100148084
0.3076653538,0.90379832,-0.2114636738,-9.1823619936,0.5110846857
0.3076653538,0.90379832,-0.2114636738,-9.4332280196,0.5133788075
0.3076653538,0.90379832,-0.2114636738,-9.4719994538,0.5195989335
0.3076653538,0.90379832,-0.2114636738,-9.5109302422,0.5258446248
0.3076653538,0.90379832,-0.2114636738,-9.5500210397,0.5321159865
0.3076653538,0.90379832,-0.2114636738,-9.589272504,0.538413124
0.3076653538,0.90379832,-0.2114636738,-9.7903572641,0.5417165975
0.3076653538,0.90379832,-0.2114636738,-10.181628348,0.5414806473
0.3076653538,0.90379832,-0.2114636738,-10.2234757763,0.5478162745
0.3076653538,0.90379832,-0.2114636738,-10.2654952015,0.5541779416
0.3076653538,0.90379832,-0.2114636738,-10.3076873303,0.5605657558
0.3076653538,0.90379832,-0.2114636738,-10.3500528727,0.5669798245
0.3076653538,0.90379832,-0.2114636738,-10.4119863793,0.5730518235
0.3076653538,0.90379832,-0.2114636738,-10.8203678337,0.5725594998
0.3076653538,0.90379832,-0.2114636738,-11.0132473709,0.5761916326
0.3076653538,0.90379832,-0.2114636738,-11.0585128299,0.5826699251
0.3076653538,0.90379832,-0.2114636738,-11.1039643341,0.5891748439
0.3076653538,0.90379832,-0.2114636738,-11.1496026481,0.5957064986
0.3076653538,0.90379832,-0.2114636738,-11.1954285399,0.602264999
0.3076653538,0.90379832,-0.2114636738,-11.4553074729,0.6047177351
0.3076653538,0.90379832,-0.2114636738,-11.84324066,0.6047102169
0.3076653538,0.90379832,-0.2114636738,-11.8919174677,0.6113057234
0.3076653538,0.90379832,-0.2114636738,-11.9407943415,0.617928338
0.3076653538,0.90379832,-0.2114636738,-11.9898721038,0.6245781722
0.3076653538,0.90379832,-0.2114636738,-12.0391515802,0.6312553378
0.3076653538,0.90379832,-0.2114636738,-12.1071568639,0.6375970214
0.3076653538,0.90379832,-0.2114636738,-12.5128987204,0.6373417665
0.3076653538,0.90379832,-0.2114636738,-12.7673342264,0.6400779137
0.3076653538,0.90379832,-0.2114636738,-12.8198091436,0.6468187847
0.3076653538,0.90379832,-0.2114636738,-12.8724997375,0.6535873613
0.3076653538,0.90379832,-0.2114636738,-12.9254068946,0.6603837573
0.3076653538,0.90379832,-0.2114636738,-12.978531505,0.6672080872
0.3076653538,0.90379832,-0.2114636738,-13.1826248559,0.6710657623
0.3076653538,0.90379832,-0.2114636738,-13.5882528603,0.6709380907
0.3076653538,0.90379832,-0.2114636738,-13.7430554223,0.6758323983
0.3076653538,0.90379832,-0.2114636738,-13.7995406433,0.6827202235
0.3076653538,0.90379832,-0.2114636738,-13.8562580238,0.6896363583
0.3076653538,0.90379832,-0.2114636738,-13.9132085179,0.696580919
0.3076653538,0.90379832,-0.2114636738,-13.9703930837,0.7035540225
0.3076653538,0.90379832,-0.2114636738,-14.2782577811,0.7055194977
0.3076653538,0.90379832,-0.2114636738,-14.684609634,0.7055218718
0.3076653538,0.90379832,-0.2114636738,-14.7727631026,0.7119706171
0.3076653538,0.90379832,-0.2114636738,-14.8334805168,0.7190069737
0.3076653538,0.90379832,-0.2114636738,-14.8944474852,0.7260722504
0.3076653538,0.90379832,-0.2114636738,-14.9556650334,0.733166566
0.3076653538,0.90379832,-0.2114636738,-15.0171341913,0.7402900399
0.3076653538,0.90379832,-0.2114636738,-15.397124061,0.7409740964
0.3076653538,0.90379832,-0.2114636738,-15.7947005831,0.7413192822
0.3076653538,0.90379832,-0.2114636738,-15.8596182543,0.7484762645
0.3076653538,0.90379832,-0.2114636738,-15.9248027431,0.7556626626
0.3076653538,0.90379832,-0.2114636738,-15.9902551461,0.7628785976
0.3076653538,0.90379832,-0.2114636738,-16.0559765645,0.7701241906
0.3076653538,0.90379832,-0.2114636738,-16.1322753504,0.7771883952
0.3076653538,0.90379832,-0.2114636738,-16.5421261947,0.7774461291
0.3076653538,0.90379832,-0.2114636738,-16.9366035994,0.7780398218
0.3076653538,0.90379832,-0.2114636738,-17.0062145969,0.7853477289
0.3076653538,0.90379832,-0.2114636738,-17.0761117021,0.7926856721
0.3076653538,0.90379832,-0.2114636738,-17.1462960908,0.800053775
0.3076653538,0.90379832,-0.2114636738,-17.2167689437,0.8074521615
0.3076653538,0.90379832,-0.2114636738,-17.3032479057,0.8145564749
0.3076653538,0.90379832,-0.2114636738,-17.7160188917,0.8149529977
0.3076653538,0.90379832,-0.2114636738,-18.1291955978,0.815363148
0.3076653538,0.90379832,-0.2114636738,-18.2159615433,0.8225703981
0.3076653538,0.90379832,-0.2114636738,-18.2908308196,0.8300613299
0.3076653538,0.90379832,-0.2114636738,-18.3660078155,0.8375830502
0.3076653538,0.90379832,-0.2114636738,-18.4414937958,0.8451356854
0.3076653538,0.90379832,-0.2114636738,-18.5172900304,0.8527193627
0.3076653538,0.90379832,-0.2114636738,-18.9214489787,0.8535126503
0.3076653538,0.90379832,-0.2114636738,-19.3383617813,0.8540655213
0.3076653538,0.90379832,-0.2114636738,-19.492414271,0.8601306453
0.3076653538,0.90379832,-0.2114636738,-19.5725298853,0.8677759533
0.3076653538,0.90379832,-0.2114636738,-19.6529747822,0.8754526841
0.3076653538,0.90379832,-0.2114636738,-19.733750315,0.883160967
0.3076653538,0.90379832,-0.2114636738,-19.8148578427,0.8909009317
0.3076653538,0.90379832,-0.2114636738,-20.1609754547,0.8931435114
0.3076653538,0.90379832,-0.2114636738,-20.5823239041,0.8938429446
0.3076653538,0.90379832,-0.2114636738,-20.8389535703,0.8980231326
0.3076653538,0.90379832,-0.2114636738,-20.9246035849,0.9058241822
0.3076653538,0.90379832,-0.2114636738,-21.010605629,0.9136572947
0.3076653538,0.90379832,-0.2114636738,-21.0969611494,0.9215226021
0.3076653538,0.90379832,-0.2114636738,-21.1836715989,0.9294202366
0.3076653538,0.90379832,-0.2114636738,-21.4370808837,0.9338645222
0.3076653538,0.90379832,-0.2114636738,-21.8635528047,0.9347146193
0.3076653538,0.90379832,-0.2114636738,-22.2594777149,0.9362370358
0.3076653538,0.90379832,-0.2114636738,-22.3509662143,0.944195148
0.3076653538,0.90379832,-0.2114636738,-22.4428307399,0.9521859688
0.3076653538,0.90379832,-0.2114636738,-22.5350728371,0.9602096325
0.3076653538,0.90379832,-0.2114636738,-22.6276940578,0.9682662743
0.3076653538,0.90379832,-0.2114636738,-22.7521906777,0.9756949731
0.3076653538,0.90379832,-0.2114636738,-23.1844659852,0.9767000939
0.3076653538,0.90379832,-0.2114636738,-23.6175696505,0.9777206887
0.3076653538,0.90379832,-0.2114636738,-23.8557356015,0.9828797186
0.3076653538,0.90379832,-0.2114636738,-23.9537848676,0.9910295365
0.3076653538,0.90379832,-0.2114636738,-24.0522371251,0.9992128509
0.3076653538,0.90379832,-0.2114636738,-24.0617098033,1.0000002163
0.3145452974,0.9016268032,-0.2161721005,0.0,0.0
0.3145452974,0.9016268032,-0.2161721005,-0.2264931595,0.0030026432
0.3145452974,0.9016268032,-0.2161721005,-0.2274235121,0.007122618
0.3145452974,0.9016268032,-0.2161721005,-0.2283576863,0.0112595162
0.3145452974,0.9016268032,-0.2161721005,-0.2292956977,0.0154134073
0.3145452974,0.9016268032,-0.2161721005,-0.2302375621,0.0195843611
0.3145452974,0.9016268032,-0.2161721005,-0.4664056359,0.0224011664
0.3145452974,0.9016268032,-0.2161721005,-0.4683214628,0.0266008234
0.3145452974,0.9016268032,-0.2161721005,-0.4702451593,0.0308177311
0.3145452974,0.9016268032,-0.2161721005,-0.4721767576,0.0350519603
0.3145452974,0.9016268032,-0.2161721005,-0.4741162902,0.0393035823
0.3145452974,0.9016268032,-0.2161721005,-0.7202820581,0.0419264265
0.3145452974,0.9016268032,-0.2161721005,-0.7232407183,0.0462062863
0.3145452974,0.9016268032,-0.2161721005,-0.7262115315,0.0505037262
0.3145452974,0.9016268032,-0.2161721005,-0.7291945478,0.0548188184
0.3145452974,0.9016268032,-0.2161721005,-0.7321898173,0.0591516355
0.3145452974,0.9016268032,-0.2161721005,-0.9888353229,0.0615711303
0.3145452974,0.9016268032,-0.2161721005,-0.9928971034,0.0659316834
0.3145452974,0.9016268032,-0.2161721005,-0.9969755683,0.0703101482
0.3145452974,0.9016268032,-0.2161721005,-1.0010707861,0.0747065981
0.3145452974,0.9016268032,-0.2161721005,-1.0051828256,0.079121107
0.3145452974,0.9016268032,-0.2161721005,-1.1868582023,0.0820540897
0.3145452974,0.9016268032,-0.2161721005,-1.2780615721,0.085768733
0.3145452974,0.9016268032,-0.2161721005,-1.2833113903,0.0902286812
0.3145452974,0.9016268032,-0.2161721005,-1.2885827728,0.0947069493
0.3145452974,0.9016268032,-0.2161721005,-1.2938758083,0.0992036125
0.3145452974,0.9016268032,-0.2161721005,-1.2991905857,0.1037187464
0.3145452974,0.9016268032,-0.2161721005,-1.5795218812,0.1057084416
0.3145452974,0.9016268032,-0.2161721005,-1.5860099901,0.110250295
0.3145452974,0.9016268032,-0.2161721005,-1.5925247499,0.1148108047
0.3145452974,0.9016268032,-0.2161721005,-1.5990662699,0.1193900473
0.3145452974,0.9016268032,-0.2161721005,-1.6056346602,0.1239880998
0.3145452974,0.9016268032,-0.2161721005,-1.8973608836,0.1257483806
0.3145452974,0.9016268032,-0.2161721005,-1.9051545611,0.1303725509
0.3145452974,0.9016268032,-0.2161721005,-1.9129802522,0.1350157156
0.3145452974,0.9016268032,-0.2161721005,-1.9208380884,0.1396779527
0.3145452974,0.9016268032,-0.2161721005,-1.9287282018,0.1443593407
0.3145452974,0.9016268032,-0.2161721005,-2.0326265493,0.1480288481
0.3145452974,0.9016268032,-0.2161721005,-2.2416410428,0.1505854181
0.3145452974,0.9016268032,-0.2161721005,-2.2508488996,0.15531161
0.3145452974,0.9016268032,-0.2161721005,-2.260094579,0.1600572154
0.3145452974,0.9016268032,-0.2161721005,-2.2693782362,0.1648223141
0.3145452974,0.9016268032,-0.2161721005,-2.2787000274,0.169606986
0.3145452974,0.9016268032,-0.2161721005,-2.5957285291,0.1708855607
0.3145452974,0.9016268032,-0.2161721005,-2.6063908502,0.1756951383
0.3145452974,0.9016268032,-0.2161721005,-2.6170969683,0.1805244719
0.3145452974,0.9016268032,-0.2161721005,-2.6278470632,0.1853736427
0.3145452974,0.9016268032,-0.2161721005,-2.6386413157,0.1902427321
0.3145452974,0.9016268032,-0.2161721005,-2.7606355452,0.1937844372
0.3145452974,0.9016268032,-0.2161721005,-2.9805319033,0.1961556746
0.3145452974,0.9016268032,-0.2161721005,-2.9927748585,0.2010690528
0.3145452974,0.9016268032,-0.2161721005,-3.0050681033,0.2060026133
0.3145452974,0.9016268032,-0.2161721005,-3.0174118445,0.2109564392
0.3145452974,0.9016268032,-0.2161721005,-3.0298062892,0.2159306135
0.3145452974,0.9016268032,-0.2161721005,-3.37417282,0.2166824183
0.3145452974,0.9016268032,-0.2161721005,-3.3880327108,0.221680113
0.3145452974,0.9016268032,-0.2161721005,-3.401949533,0.2266983364
0.3145452974,0.9016268032,-0.2161721005,-3.4159235206,0.2317371728
0.3145452974,0.9016268032,-0.2161721005,-3.4299549083,0.236796707
0.3145452974,0.9016268032,-0.2161721005,-3.4585506238,0.2416829513
0.3145452974,0.9016268032,-0.2161721005,-3.8032437325,0.2423536109
0.3145452974,0.9016268032,-0.2161721005,-3.8188660925,0.2474567536
0.3145452974,0.9016268032,-0.2161721005,-3.8345526237,0.2525808582
0.3145452974,0.9016268032,-0.2161721005,-3.8503035894,0.2577260108
0.3145452974,0.9016268032,-0.2161721005,-3.8661192545,0.2628922978
0.3145452974,0.9016268032,-0.2161721005,-4.0610704603,0.2655760004
0.3145452974,0.9016268032,-0.2161721005,-4.2567454473,0.2682668109
0.3145452974,0.9016268032,-0.2161721005,-4.2742306297,0.2734763957
0.3145452974,0.9016268032,-0.2161721005,-4.2917876349,0.2787073797
0.3145452974,0.9016268032,-0.2161721005,-4.3094167579,0.2839598506
0.3145452974,0.9016268032,-0.2161721005,-4.3271182951,0.2892338968
0.3145452974,0.9016268032,-0.2161721005,-4.6475699857,0.2901230968
0.3145452974,0.9016268032,-0.2161721005,-4.7354044158,0.2944195786
0.3145452974,0.9016268032,-0.2161721005,-4.7548557573,0.2997365896
0.3145452974,0.9016268032,-0.2161721005,-4.774386998,0.3050754409
0.3145452974,0.9016268032,-0.2161721005,-4.7939984661,0.3104362224
0.3145452974,0.9016268032,-0.2161721005,-4.813690491,0.315819024
0.3145452974,0.9016268032,-0.2161721005,-5.219023039,0.3153993549
0.3145452974,0.9016268032,-0.2161721005,-5.2404609123,0.3208025433
0.3145452974,0.9016268032,-0.2161721005,-5.2619868447,0.326227926
0.3145452974,0.9016268032,-0.2161721005,-5.2836011978,0.3316755943
0.3145452974,0.9016268032,-0.2161721005,-5.305304335,0.3371456396
0.3145452974,0.9016268032,-0.2161721005,-5.331960007,0.3425623287
0.3145452974,0.9016268032,-0.2161721005,-5.7495508992,0.341894221
0.3145452974,0.9016268032,-0.2161721005,-5.7731679905,0.3474062408
0.3145452974,0.9016268032,-0.2161721005,-5.7968820923,0.3529409019
0.3145452974,0.9016268032,-0.2161721005,-5.8206936031,0.3584982975
0.3145452974,0.9016268032,-0.2161721005,-5.8446029231,0.3640785209
0.3145452974,0.9016268032,-0.2161721005,-5.9131742332,0.3689647794
0.3145452974,0.9016268032,-0.2161721005,-6.3088823612,0.3685994474
0.3145452974,0.9016268032,-0.2161721005,-6.3347969854,0.3742211627
0.3145452974,0.9016268032,-0.2161721005,-6.3608180576,0.37986597
0.3145452974,0.9016268032,-0.2161721005,-6.3869460149,0.3855339641
0.3145452974,0.9016268032,-0.2161721005,-6.4131812966,0.3912252403
0.3145452974,0.9016268032,-0.2161721005,-6.494499337,0.3960297062
0.3145452974,0.9016268032,-0.2161721005,-6.8983065141,0.395505574
0.3145452974,0.9016268032,-0.2161721005,-6.9266422812,0.40123781
0.3145452974,0.9016268032,-0.2161721005,-6.9550944414,0.406993592
0.3145452974,0.9016268032,-0.2161721005,-6.9836634728,0.4127730166
0.3145452974,0.9016268032,-0.2161721005,-7.0123498556,0.418576181
0.3145452974,0.9016268032,-0.2161721005,-7.0788975052,0.4237615334
0.3145452974,0.9016268032,-0.2161721005,-7.5130960339,0.4227064191
0.3145452974,0.9016268032,-0.2161721005,-7.549621092,0.4284536586
0.3145452974,0.9016268032,-0.2161721005,-7.5806322255,0.4343212335
0.3145452974,0.9016268032,-0.2161721005,-7.6117707416,0.4402129103
0.3145452974,0.9016268032,-0.2161721005,-7.6430371636,0.446128788
0.3145452974,0.9016268032,-0.2161721005,-7.6744320168,0.452068966
0.3145452974,0.9016268032,-0.2161721005,-8.0963735372,0.4512189577
0.3145452974,0.9016268032,-0.2161721005,-8.2054958669,0.4558526144
0.3145452974,0.9016268032,-0.2161721005,-8.2392010986,0.4618327344
0.3145452974,0.9016268032,-0.2161721005,-8.2730447793,0.4678374185
0.3145452974,0.9016268032,-0.2161721005,-8.3070274776,0.4738667678
