OmM,OmR,OomQ,target,z
0.3076653538,0.90379832,-0.2114636738,-1.0402012803,0.3168096537
0.3076653538,0.90379832,-0.2114636738,-1.0641994838,0.3164739317
0.3076653538,0.90379832,-0.2114636738,-1.0785802118,0.3218847606
0.3076653538,0.90379832,-0.2114636738,-1.0930495462,0.3273178285
0.3076653538,0.90379832,-0.2114636738,-1.1076078959,0.3327732268
0.3076653538,0.90379832,-0.2114636738,-1.1222556669,0.3382510472
0.3076653538,0.90379832,-0.2114636738,-1.1380538905,0.3430278058
0.3076653538,0.90379832,-0.2114636738,-1.1607998099,0.3430976578
0.3076653538,0.90379832,-0.2114636738,-1.1757398089,0.3486179126
0.3076653538,0.90379832,-0.2114636738,-1.1907709013,0.3541608562
0.3076653538,0.90379832,-0.2114636738,-1.2058934814,0.3597265818
0.3076653538,0.90379832,-0.2114636738,-1.2211079403,0.365315183
0.3076653538,0.90379832,-0.2114636738,-1.2382198953,0.3694793672
0.3076653538,0.90379832,-0.2114636738,-1.2599989516,0.369940843
0.3076653538,0.90379832,-0.2114636738,-1.2755089546,0.3755714258
0.3076653538,0.90379832,-0.2114636738,-1.291112449,0.3812251508
0.3076653538,0.90379832,-0.2114636738,-1.3068098157,0.3869021131
0.3076653538,0.90379832,-0.2114636738,-1.322601433,0.3926024083
0.3076653538,0.90379832,-0.2114636738,-1.3403024134,0.3965952999
0.3076653538,0.90379832,-0.2114636738,-1.3618096331,0.3970009183
0.3076653538,0.90379832,-0.2114636738,-1.377899759,0.4027427205
0.3076653538,0.90379832,-0.2114636738,-1.3940856941,0.408508122
0.3076653538,0.90379832,-0.2114636738,-1.4103678075,0.4142972199
0.3076653538,0.90379832,-0.2114636738,-1.4267464659,0.4201101114
0.3076653538,0.90379832,-0.2114636738,-1.4445802276,0.4243803483
0.3076653538,0.90379832,-0.2114636738,-1.4662553805,0.4242617156
0.3076653538,0.90379832,-0.2114636738,-1.4829352153,0.4301155621
0.3076653538,0.90379832,-0.2114636738,-1.4997131045,0.4359934686
0.3076653538,0.90379832,-0.2114636738,-1.5165894067,0.4418955337
0.3076653538,0.90379832,-0.2114636738,-1.5335644783,0.4478218569
0.3076653538,0.90379832,-0.2114636738,-1.5512921084,0.4528399666
0.3076653538,0.90379832,-0.2114636738,-1.5732210994,0.451899923
0.3076653538,0.90379832,-0.2114636738,-1.5906212302,0.4576875193
0.3076653538,0.90379832,-0.2114636738,-1.6080000819,0.463678749
0.3076653538,0.90379832,-0.2114636738,-1.6254795163,0.4696946032
0.3076653538,0.90379832,-0.2114636738,-1.6430598802,0.4757351831
0.3076653538,0.90379832,-0.2114636738,-1.6607415187,0.4818005904
0.3076653538,0.90379832,-0.2114636738,-1.6821452869,0.4811483104
0.3076653538,0.90379832,-0.2114636738,-1.7009711246,0.4854426125
0.3076653538,0.90379832,-0.2114636738,-1.7189594925,0.4915479182
0.3076653538,0.90379832,-0.2114636738,-1.7370505529,0.4976783172
0.3076653538,0.90379832,-0.2114636738,-1.7552446442,0.5038339128
0.3076653538,0.90379832,-0.2114636738,-1.7735421031,0.5100148084
0.3076653538,0.90379832,-0.2114636738,-1.7939803429,0.5110846857
0.3076653538,0.90379832,-0.2114636738,-1.8139871368,0.5133788075
0.3076653538,0.90379832,-0.2114636738,-1.8325931487,0.5195989335
0.3076653538,0.90379832,-0.2114636738,-1.8513039078,0.5258446248
0.3076653538,0.90379832,-0.2114636738,-1.870119745,0.5321159865
0.3076653538,0.90379832,-0.2114636738,-1.8890409895,0.538413124
0.3076653538,0.90379832,-0.2114636738,-1.9088738514,0.5417165975
0.3076653538,0.90379832,-0.2114636738,-1.929675994,0.5414806473
0.3076653538,0.90379832,-0.2114636738,-1.9489073814,0.5478162745
0.3076653538,0.90379832,-0.2114636738,-1.9682455201,0.5541779416
0.3076653538,0.90379832,-0.2114636738,-1.987690734,0.5605657558
0.3076653538,0.90379832,-0.2114636738,-2.0072433455,0.5669798245
0.3076653538,0.90379832,-0.2114636738,-2.0269577549,0.5730518235
0.3076653538,0.90379832,-0.2114636738,-2.0476810935,0.5725594998
0.3076653538,0.90379832,-0.2114636738,-2.067903526,0.5761916326
0.3076653538,0.90379832,-0.2114636738,-2.0878763624,0.5826699251
0.3076653538,0.90379832,-0.2114636738,-2.107958225,0.5891748439
0.3076653538,0.90379832,-0.2114636738,-2.1281494299,0.5957064986
0.3076653538,0.90379832,-0.2114636738,-2.1484502924,0.602264999
0.3076653538,0.90379832,-0.2114636738,-2.1689718699,0.6047177351
0.3076653538,0.90379832,-0.2114636738,-2.1895823657,0.6047102169
0.3076653538,0.90379832,-0.2114636738,-2.210196873,0.6113057234
0.3076653538,0.90379832,-0.2114636738,-2.2309223148,0.617928338
0.3076653538,0.90379832,-0.2114636738,-2.2517590019,0.6245781722
0.3076653538,0.90379832,-0.2114636738,-2.272707244,0.6312553378
0.3076653538,0.90379832,-0.2114636738,-2.2937396896,0.6375970214
0.3076653538,0.90379832,-0.2114636738,-2.3143200894,0.6373417665
0.3076653538,0.90379832,-0.2114636738,-2.3352057737,0.6400779137
0.3076653538,0.90379832,-0.2114636738,-2.3565814188,0.6468187847
0.3076653538,0.90379832,-0.2114636738,-2.3780701735,0.6535873613
0.3076653538,0.90379832,-0.2114636738,-2.3996723427,0.6603837573
0.3076653538,0.90379832,-0.2114636738,-2.4213882307,0.6672080872
0.3076653538,0.90379832,-0.2114636738,-2.4426802333,0.6710657623
0.3076653538,0.90379832,-0.2114636738,-2.4632897369,0.6709380907
0.3076653538,0.90379832,-0.2114636738,-2.4849333564,0.6758323983
0.3076653538,0.90379832,-0.2114636738,-2.5070804738,0.6827202235
0.3076653538,0.90379832,-0.2114636738,-2.5293428304,0.6896363583
0.3076653538,0.90379832,-0.2114636738,-2.5517207267,0.696580919
0.3076653538,0.90379832,-0.2114636738,-2.574214462,0.7035540225
0.3076653538,0.90379832,-0.2114636738,-2.595436903,0.7055194977
0.3076653538,0.90379832,-0.2114636738,-2.6161410241,0.7055218718
0.3076653538,0.90379832,-0.2114636738,-2.6387887882,0.7119706171
0.3076653538,0.90379832,-0.2114636738,-2.6617173459,0.7190069737
0.3076653538,0.90379832,-0.2114636738,-2.6847632328,0.7260722504
0.3076653538,0.90379832,-0.2114636738,-2.7079267454,0.733166566
0.3076653538,0.90379832,-0.2114636738,-2.7312081792,0.7402900399
0.3076653538,0.90379832,-0.2114636738,-2.752250795,0.7409740964
0.3076653538,0.90379832,-0.2114636738,-2.7731908881,0.7413192822
0.3076653538,0.90379832,-0.2114636738,-2.7967914043,0.7484762645
0.3076653538,0.90379832,-0.2114636738,-2.8205110112,0.7556626626
0.3076653538,0.90379832,-0.2114636738,-2.8443500025,0.7628785976
0.3076653538,0.90379832,-0.2114636738,-2.8683086718,0.7701241906
0.3076653538,0.90379832,-0.2114636738,-2.8922942965,0.7771883952
0.3076653538,0.90379832,-0.2114636738,-2.9133431475,0.7774461291
0.3076653538,0.90379832,-0.2114636738,-2.9345661132,0.7780398218
0.3076653538,0.90379832,-0.2114636738,-2.9589649779,0.7853477289
0.3076653538,0.90379832,-0.2114636738,-2.9834849614,0.7926856721
0.3076653538,0.90379832,-0.2114636738,-3.0081263552,0.800053775
0.3076653538,0.90379832,-0.2114636738,-3.0328894507,0.8074521615
0.3076653538,0.90379832,-0.2114636738,-3.0576067059,0.8145564749
0.3076653538,0.90379832,-0.2114636738,-3.0789173759,0.8149529977
0.3076653538,0.90379832,-0.2114636738,-3.1002587787,0.815363148
0.3076653538,0.90379832,-0.2114636738,-3.1253286444,0.8225703981
0.3076653538,0.90379832,-0.2114636738,-3.150658053,0.8300613299
0.3076653538,0.90379832,-0.2114636738,-3.1761108735,0.8375830502
0.3076653538,0.90379832,-0.2114636738,-3.2016873959,0.8451356854
0.3076653538,0.90379832,-0.2114636738,-3.2273879102,0.8527193627
0.3076653538,0.90379832,-0.2114636738,-3.2491620149,0.8535126503
0.3076653538,0.90379832,-0.2114636738,-3.2708231656,0.8540655213
0.3076653538,0.90379832,-0.2114636738,-3.2959019116,0.8601306453
0.3076653538,0.90379832,-0.2114636738,-3.3220495543,0.8677759533
0.3076653538,0.90379832,-0.2114636738,-3.3483225911,0.8754526841
0.3076653538,0.90379832,-0.2114636738,-3.3747213119,0.883160967
0.3076653538,0.90379832,-0.2114636738,-3.4012460064,0.8909009317
0.3076653538,0.90379832,-0.2114636738,-3.4242524596,0.8931435114
0.3076653538,0.90379832,-0.2114636738,-3.4462828588,0.8938429446
0.3076653538,0.90379832,-0.2114636738,-3.470710865,0.8980231326
0.3076653538,0.90379832,-0.2114636738,-3.4976853782,0.9058241822
0.3076653538,0.90379832,-0.2114636738,-3.5247872535,0.9136572947
0.3076653538,0.90379832,-0.2114636738,-3.5520167814,0.9215226021
0.3076653538,0.90379832,-0.2114636738,-3.5793742527,0.9294202366
0.3076653538,0.90379832,-0.2114636738,-3.6043522233,0.9338645222
0.3076653538,0.90379832,-0.2114636738,-3.6267993996,0.9347146193
0.3076653538,0.90379832,-0.2114636738,-3.6497811868,0.9362370358
0.3076653538,0.90379832,-0.2114636738,-3.6775910562,0.944195148
0.3076653538,0.90379832,-0.2114636738,-3.7055302465,0.9521859688
0.3076653538,0.90379832,-0.2114636738,-3.7335990499,0.9602096325
0.3076653538,0.90379832,-0.2114636738,-3.761797759,0.9682662743
0.3076653538,0.90379832,-0.2114636738,-3.7896144243,0.9756949731
0.3076653538,0.90379832,-0.2114636738,-3.8125242183,0.9767000939
0.3076653538,0.90379832,-0.2114636738,-3.8354888812,0.9777206887
0.3076653538,0.90379832,-0.2114636738,-3.8617968759,0.9828797186
0.3076653538,0.90379832,-0.2114636738,-3.8905817593,0.9910295365
0.3076653538,0.90379832,-0.2114636738,-3.919498213,0.9992128509
0.3076653538,0.90379832,-0.2114636738,-3.922281125,1.0000002163
0.3145452974,0.9016268032,-0.2161721005,-0.0,0.0
0.3145452974,0.9016268032,-0.2161721005,-0.0258570115,0.0030026432
0.3145452974,0.9016268032,-0.2161721005,-0.0346920035,0.007122618
0.3145452974,0.9016268032,-0.2161721005,-0.0435593149,0.0112595162
0.3145452974,0.9016268032,-0.2161721005,-0.0524607881,0.0154134073
0.3145452974,0.9016268032,-0.2161721005,-0.0613981618,0.0195843611
0.3145452974,0.9016268032,-0.2161721005,-0.0871169148,0.0224011664
0.3145452974,0.9016268032,-0.2161721005,-0.0961993126,0.0266008234
0.3145452974,0.9016268032,-0.2161721005,-0.1053223952,0.0308177311
0.3145452974,0.9016268032,-0.2161721005,-0.1144875862,0.0350519603
0.3145452974,0.9016268032,-0.2161721005,-0.1236962441,0.0393035823
0.3145452974,0.9016268032,-0.2161721005,-0.1493016917,0.0419264265
0.3145452974,0.9016268032,-0.2161721005,-0.1586668393,0.0462062863
0.3145452974,0.9016268032,-0.2161721005,-0.1680792895,0.0505037262
0.3145452974,0.9016268032,-0.2161721005,-0.1775401978,0.0548188184
0.3145452974,0.9016268032,-0.2161721005,-0.1870506755,0.0591516355
0.3145452974,0.9016268032,-0.2161721005,-0.2125650701,0.0615711303
0.3145452974,0.9016268032,-0.2161721005,-0.2222408298,0.0659316834
0.3145452974,0.9016268032,-0.2161721005,-0.2319693642,0.0703101482
0.3145452974,0.9016268032,-0.2161721005,-0.2417516463,0.0747065981
0.3145452974,0.9016268032,-0.2161721005,-0.2515886179,0.079121107
0.3145452974,0.9016268032,-0.2161721005,-0.2719563137,0.0820540897
0.3145452974,0.9016268032,-0.2161721005,-0.2870349684,0.085768733
0.3145452974,0.9016268032,-0.2161721005,-0.2971016271,0.0902286812
0.3145452974,0.9016268032,-0.2161721005,-0.3072265827,0.0947069493
0.3145452974,0.9016268032,-0.2161721005,-0.3174106557,0.0992036125
0.3145452974,0.9016268032,-0.2161721005,-0.327654645,0.1037187464
0.3145452974,0.9016268032,-0.2161721005,-0.3531374039,0.1057084416
0.3145452974,0.9016268032,-0.2161721005,-0.3635608809,0.110250295
0.3145452974,0.9016268032,-0.2161721005,-0.3740466654,0.1148108047
0.3145452974,0.9016268032,-0.2161721005,-0.3845954876,0.1193900473
0.3145452974,0.9016268032,-0.2161721005,-0.3952080616,0.1239880998
0.3145452974,0.9016268032,-0.2161721005,-0.4205797559,0.1257483806
0.3145452974,0.9016268032,-0.2161721005,-0.4313761136,0.1303725509
0.3145452974,0.9016268032,-0.2161721005,-0.4422383838,0.1350157156
0.3145452974,0.9016268032,-0.2161721005,-0.4531672279,0.1396779527
0.3145452974,0.9016268032,-0.2161721005,-0.4641632946,0.1443593407
0.3145452974,0.9016268032,-0.2161721005,-0.4798369085,0.1480288481
0.3145452974,0.9016268032,-0.2161721005,-0.5006075917,0.1505854181
0.3145452974,0.9016268032,-0.2161721005,-0.5118602098,0.15531161
0.3145452974,0.9016268032,-0.2161721005,-0.5231826389,0.1600572154
0.3145452974,0.9016268032,-0.2161721005,-0.5345754762,0.1648223141
0.3145452974,0.9016268032,-0.2161721005,-0.5460393092,0.169606986
0.3145452974,0.9016268032,-0.2161721005,-0.57127355,0.1708855607
0.3145452974,0.9016268032,-0.2161721005,-0.5829288431,0.1756951383
0.3145452974,0.9016268032,-0.2161721005,-0.5946569456,0.1805244719
0.3145452974,0.9016268032,-0.2161721005,-0.6064584133,0.1853736427
0.3145452974,0.9016268032,-0.2161721005,-0.6183337942,0.1902427321
0.3145452974,0.9016268032,-0.2161721005,-0.6348663072,0.1937844372
0.3145452974,0.9016268032,-0.2161721005,-0.6554836918,0.1961556746
0.3145452974,0.9016268032,-0.2161721005,-0.6676284445,0.2010690528
0.3145452974,0.9016268032,-0.2161721005,-0.6798493326,0.2060026133
0.3145452974,0.9016268032,-0.2161721005,-0.6921468713,0.2109564392
0.3145452974,0.9016268032,-0.2161721005,-0.7045215691,0.2159306135
0.3145452974,0.9016268032,-0.2161721005,-0.7295532608,0.2166824183
0.3145452974,0.9016268032,-0.2161721005,-0.7421246986,0.221680113
0.3145452974,0.9016268032,-0.2161721005,-0.754774886,0.2266983364
0.3145452974,0.9016268032,-0.2161721005,-0.7675043108,0.2317371728
0.3145452974,0.9016268032,-0.2161721005,-0.7803134554,0.236796707
0.3145452974,0.9016268032,-0.2161721005,-0.7937079234,0.2416829513
0.3145452974,0.9016268032,-0.2161721005,-0.8181466905,0.2423536109
0.3145452974,0.9016268032,-0.2161721005,-0.8312352107,0.2474567536
0.3145452974,0.9016268032,-0.2161721005,-0.844405427,0.2525808582
0.3145452974,0.9016268032,-0.2161721005,-0.8576577994,0.2577260108
0.3145452974,0.9016268032,-0.2161721005,-0.870992783,0.2628922978
0.3145452974,0.9016268032,-0.2161721005,-0.8900822991,0.2655760004
0.3145452974,0.9016268032,-0.2161721005,-0.9092459824,0.2682668109
0.3145452974,0.9016268032,-0.2161721005,-0.9228652372,0.2734763957
0.3145452974,0.9016268032,-0.2161721005,-0.9365689767,0.2787073797
0.3145452974,0.9016268032,-0.2161721005,-0.9503576371,0.2839598506
0.3145452974,0.9016268032,-0.2161721005,-0.9642316509,0.2892338968
0.3145452974,0.9016268032,-0.2161721005,-0.9868513131,0.2901230968
0.3145452974,0.9016268032,-0.2161721005,-1.0028787005,0.2944195786
0.3145452974,0.9016268032,-0.2161721005,-1.0170413309,0.2997365896
0.3145452974,0.9016268032,-0.2161721005,-1.0312910999,0.3050754409
0.3145452974,0.9016268032,-0.2161721005,-1.0456284238,0.3104362224
0.3145452974,0.9016268032,-0.2161721005,-1.0600537151,0.315819024
0.3145452974,0.9016268032,-0.2161721005,-1.0844525908,0.3153993549
0.3145452974,0.9016268032,-0.2161721005,-1.0990811265,0.3208025433
0.3145452974,0.9016268032,-0.2161721005,-1.1137989362,0.326227926
0.3145452974,0.9016268032,-0.2161721005,-1.1286064218,0.3316755943
0.3145452974,0.9016268032,-0.2161721005,-1.1435039822,0.3371456396
0.3145452974,0.9016268032,-0.2161721005,-1.1586035091,0.3425623287
0.3145452974,0.9016268032,-0.2161721005,-1.1826896304,0.341894221
0.3145452974,0.9016268032,-0.2161721005,-1.197881953,0.3474062408
0.3145452974,0.9016268032,-0.2161721005,-1.2131660004,0.3529409019
0.3145452974,0.9016268032,-0.2161721005,-1.2285421589,0.3584982975
0.3145452974,0.9016268032,-0.2161721005,-1.244010812,0.3640785209
0.3145452974,0.9016268032,-0.2161721005,-1.2604692196,0.3689647794
0.3145452974,0.9016268032,-0.2161721005,-1.283536887,0.3685994474
0.3145452974,0.9016268032,-0.2161721005,-1.2993034774,0.3742211627
0.3145452974,0.9016268032,-0.2161721005,-1.3151641505,0.37986597
0.3145452974,0.9016268032,-0.2161721005,-1.3311192789,0.3855339641
0.3145452974,0.9016268032,-0.2161721005,-1.3471692327,0.3912252403
0.3145452974,0.9016268032,-0.2161721005,-1.3642715969,0.3960297062
0.3145452974,0.9016268032,-0.2161721005,-1.38701189,0.395505574
0.3145452974,0.9016268032,-0.2161721005,-1.4033626101,0.40123781
0.3145452974,0.9016268032,-0.2161721005,-1.4198096878,0.406993592
0.3145452974,0.9016268032,-0.2161721005,-1.4363534835,0.4127730166
0.3145452974,0.9016268032,-0.2161721005,-1.4529943549,0.418576181
0.3145452974,0.9016268032,-0.2161721005,-1.470290669,0.4237615334
0.3145452974,0.9016268032,-0.2161721005,-1.4930402547,0.4227064191
0.3145452974,0.9016268032,-0.2161721005,-1.5100659204,0.4284536586
0.3145452974,0.9016268032,-0.2161721005,-1.5271086162,0.4343212335
0.3145452974,0.9016268032,-0.2161721005,-1.5442502183,0.4402129103
0.3145452974,0.9016268032,-0.2161721005,-1.5614910738,0.446128788
0.3145452974,0.9016268032,-0.2161721005,-1.5788315275,0.452068966
0.3145452974,0.9016268032,-0.2161721005,-1.60098347,0.4512189577
0.3145452974,0.9016268032,-0.2161721005,-1.61942921,0.4558526144
0.3145452974,0.9016268032,-0.2161721005,-1.6370762382,0.4618327344
0.3145452974,0.9016268032,-0.2161721005,-1.654824294,0.4678374185
0.3145452974,0.9016268032,-0.2161721005,-1.6726737145,0.4738667678
0.3145452974,0.9016268032,-0.2161721005,-1.6906248348,0.4799208834
0.3145452974,0.9016268032,-0.2161721005,-1.7116899869,0.4804098531
0.3145452974,0.9016268032,-0.2161721005,-1.7314580709,0.4834255613
0.3145452974,0.9016268032,-0.2161721005,-1.7497176743,0.489518941
0.3145452974,0.9016268032,-0.2161721005,-1.7680803646,0.4956373501
0.3145452974,0.9016268032,-0.2161721005,-1.78654647,0.5017808915
0.3145452974,0.9016268032,-0.2161721005,-1.8051163171,0.5079496684
0.3145452974,0.9016268032,-0.2161721005,-1.8253265191,0.5102859175
0.3145452974,0.9016268032,-0.2161721005,-1.84615315,0.5111705535
0.3145452974,0.9016268032,-0.2161721005,-1.8650331385,0.5173778997
0.3145452974,0.9016268032,-0.2161721005,-1.8840182165,0.5236107435
0.3145452974,0.9016268032,-0.2161721005,-1.9031087042,0.5298691895
0.3145452974,0.9016268032,-0.2161721005,-1.9223049202,0.536153343
0.3145452974,0.9016268032,-0.2161721005,-1.9420389408,0.5408544955
0.3145452974,0.9016268032,-0.2161721005,-1.9632285875,0.5402472246
0.3145452974,0.9016268032,-0.2161721005,-1.9830292297,0.5453872925
0.3145452974,0.9016268032,-0.2161721005,-2.0026440472,0.5517351888
0.3145452974,0.9016268032,-0.2161721005,-2.0223662176,0.55810916
0.3145452974,0.9016268032,-0.2161721005,-2.0421960524,0.5645093131
0.3145452974,0.9016268032,-0.2161721005,-2.0621338618,0.5709357558
0.3145452974,0.9016268032,-0.2161721005,-2.082981448,0.5716267217
0.3145452974,0.9016268032,-0.2161721005,-2.1037033028,0.5735458055
0.3145452974,0.9016268032,-0.2161721005,-2.1239548494,0.5800093668
0.3145452974,0.9016268032,-0.2161721005,-2.1443156445,0.5864994782
0.3145452974,0.9016268032,-0.2161721005,-2.1647859936,0.5930162486
0.3145452974,0.9016268032,-0.2161721005,-2.1853662006,0.5995597875
0.3145452974,0.9016268032,-0.2161721005,-2.2061246821,0.6037153306
0.3145452974,0.9016268032,-0.2161721005,-2.2270419153,0.6033434728
0.3145452974,0.9016268032,-0.2161721005,-2.2479500844,0.6084186482
0.3145452974,0.9016268032,-0.2161721005,-2.2689561056,0.6150254547
0.3145452974,0.9016268032,-0.2161721005,-2.2900735274,0.6216593995
0.3145452974,0.9016268032,-0.2161721005,-2.3113026483,0.6283205942
0.3145452974,0.9016268032,-0.2161721005,-2.3326437657,0.6350091508
0.3145452974,0.9016268032,-0.2161721005,-2.3536449835,0.6362633158
0.3145452974,0.9016268032,-0.2161721005,-2.3746277288,0.6369558601
0.3145452974,0.9016268032,-0.2161721005,-2.3962852725,0.6436798872
0.3145452974,0.9016268032,-0.2161721005,-2.4180560242,0.6504315342
0.3145452974,0.9016268032,-0.2161721005,-2.4399402776,0.6572109145
0.3145452974,0.9016268032,-0.2161721005,-2.4619383256,0.6640181421
0.3145452974,0.9016268032,-0.2161721005,-2.4838826635,0.66991049
0.3145452974,0.9016268032,-0.2161721005,-2.5048045553,0.6697809383
0.3145452974,0.9016268032,-0.2161721005,-2.5262990625,0.6724423307
0.3145452974,0.9016268032,-0.2161721005,-2.5487290996,0.6793121235
0.3145452974,0.9016268032,-0.2161721005,-2.5712744059,0.6862101349
0.3145452974,0.9016268032,-0.2161721005,-2.5939352703,0.6931364809
0.3145452974,0.9016268032,-0.2161721005,-2.6167119809,0.7000912778
0.3145452974,0.9016268032,-0.2161721005,-2.6388406818,0.7042817645
0.3145452974,0.9016268032,-0.2161721005,-2.6598620786,0.7042830147
0.3145452974,0.9016268032,-0.2161721005,-2.6820899033,0.7082952917
0.3145452974,0.9016268032,-0.2161721005,-2.7053019369,0.7153123556
0.3145452974,0.9016268032,-0.2161721005,-2.7286312609,0.722358243
0.3145452974,0.9016268032,-0.2161721005,-2.7520781603,0.7294330725
0.3145452974,0.9016268032,-0.2161721005,-2.7756429195,0.7365369628
0.3145452974,0.9016268032,-0.2161721005,-2.7978699933,0.739650542
0.3145452974,0.9016268032,-0.2161721005,-2.819052408,0.7397853498
0.3145452974,0.9016268032,-0.2161721005,-2.8420197714,0.7445056204
0.3145452974,0.9016268032,-0.2161721005,-2.8660229681,0.7516714233
0.3145452974,0.9016268032,-0.2161721005,-2.8901454419,0.7588666608
0.3145452974,0.9016268032,-0.2161721005,-2.9143874749,0.7660914537
0.3145452974,0.9016268032,-0.2161721005,-2.9387493488,0.7733459234
0.3145452974,0.9016268032,-0.2161721005,-2.9611892007,0.776033135
0.3145452974,0.9016268032,-0.2161721005,-2.9825904424,0.7763045384
0.3145452974,0.9016268032,-0.2161721005,-3.0061085445,0.7810650449
0.3145452974,0.9016268032,-0.2161721005,-3.0309117779,0.7883810208
0.3145452974,0.9016268032,-0.2161721005,-3.0558362463,0.7957270481
0.3145452974,0.9016268032,-0.2161721005,-3.0808822298,0.8031032502
0.3145452974,0.9016268032,-0.2161721005,-3.1060500082,0.8105097512
0.3145452974,0.9016268032,-0.2161721005,-3.128999153,0.8134465715
0.3145452974,0.9016268032,-0.2161721005,-3.1506738558,0.8138578836
0.3145452974,0.9016268032,-0.2161721005,-3.1743738045,0.8179592932
0.3145452974,0.9016268032,-0.2161721005,-3.1999856787,0.8254268174
0.3145452974,0.9016268032,-0.2161721005,-3.2257207222,0.8329250156
0.3145452974,0.9016268032,-0.2161721005,-3.2515792141,0.8404540136
0.3145452974,0.9016268032,-0.2161721005,-3.2775614334,0.848013938
0.3145452974,0.9016268032,-0.2161721005,-3.3014855187,0.8519084136
0.3145452974,0.9016268032,-0.2161721005,-3.3234855909,0.8524632162
0.3145452974,0.9016268032,-0.2161721005,-3.3468340656,0.8551751798
0.3145452974,0.9016268032,-0.2161721005,-3.3732629569,0.8627955735
0.3145452974,0.9016268032,-0.2161721005,-3.3998169337,0.8704472691
0.3145452974,0.9016268032,-0.2161721005,-3.4264962751,0.878130395
0.3145452974,0.9016268032,-0.2161721005,-3.4533012602,0.8858450806
0.3145452974,0.9016268032,-0.2161721005,-3.4788205693,0.8914366854
0.3145452974,0.9016268032,-0.2161721005,-3.5011955781,0.8921388244
0.3145452974,0.9016268032,-0.2161721005,-3.5236147394,0.89285561
0.3145452974,0.9016268032,-0.2161721005,-3.5507691126,0.9004824457
0.3145452974,0.9016268032,-0.2161721005,-3.5781502272,0.9082889455
0.3145452974,0.9016268032,-0.2161721005,-3.6056586108,0.9161275115
0.3145452974,0.9016268032,-0.2161721005,-3.6332945435,0.9239982755
0.3145452974,0.9016268032,-0.2161721005,-3.661058306,0.9319013698
0.3145452974,0.9016268032,-0.2161721005,-3.683961983,0.9329034943
0.3145452974,0.9016268032,-0.2161721005,-3.7068095096,0.9337722061
0.3145452974,0.9016268032,-0.2161721005,-3.7325299317,0.9384772267
0.3145452974,0.9016268032,-0.2161721005,-3.7607462603,0.9464397954
0.3145452974,0.9016268032,-0.2161721005,-3.7890917554,0.9544350714
0.3145452974,0.9016268032,-0.2161721005,-3.8175666997,0.9624631891
0.3145452974,0.9016268032,-0.2161721005,-3.8461713758,0.9705242835
0.3145452974,0.9016268032,-0.2161721005,-3.8719381586,0.9747834313
0.3145452974,0.9016268032,-0.2161721005,-3.8952598547,0.9758084855
0.3145452974,0.9016268032,-0.2161721005,-3.9186380508,0.9768492272
0.3145452974,0.9016268032,-0.2161721005,-3.9476305093,0.9848844098
0.3145452974,0.9016268032,-0.2161721005,-3.9768210849,0.9930376025
0.3145452974,0.9016268032,-0.2161721005,-4.0017657037,1.0000023412
0.321493213,0.8994329856,-0.2209261985,-0.0,0.0
0.321493213,0.8994329856,-0.2209261985,-0.026395974,0.0029811036
0.321493213,0.8994329856,-0.2209261985,-0.0354127256,0.0070985353
0.321493213,0.8994329856,-0.2209261985,-0.0444622063,0.0112328698
0.321493213,0.8994329856,-0.2209261985,-0.0535462856,0.0153841766
0.321493213,0.8994329856,-0.2209261985,-0.0626667273,0.0195525254
0.321493213,0.8994329856,-0.2209261985,-0.0889603742,0.0223399158
0.321493213,0.8994329856,-0.2209261985,-0.0982284228,0.0265368192
0.321493213,0.8994329856,-0.2209261985,-0.1075376836,0.0307509517
0.321493213,0.8994329856,-0.2209261985,-0.116889599,0.034982384
0.321493213,0.8994329856,-0.2209261985,-0.1262855449,0.0392311872
0.321493213,0.8994329856,-0.2209261985,-0.1524064905,0.0418246146
0.321493213,0.8994329856,-0.2209261985,-0.1619614142,0.0461015064
0.321493213,0.8994329856,-0.2209261985,-0.1715642504,0.0503959558
0.321493213,0.8994329856,-0.2209261985,-0.1812161675,0.0547080346
0.321493213,0.8994329856,-0.2209261985,-0.1909182892,0.0590378154
0.321493213,0.8994329856,-0.2209261985,-0.2169669981,0.0614204157
0.321493213,0.8994329856,-0.2209261985,-0.226837058,0.0657777521
0.321493213,0.8994329856,-0.2209261985,-0.2367605611,0.0701529763
0.321493213,0.8994329856,-0.2209261985,-0.2467384895,0.0745461615
0.321493213,0.8994329856,-0.2209261985,-0.2567717934,0.0789573817
0.321493213,0.8994329856,-0.2209261985,-0.2767853664,0.0819715181
0.321493213,0.8994329856,-0.2209261985,-0.2929088936,0.085564653
0.321493213,0.8994329856,-0.2209261985,-0.3031751406,0.0900211062
0.321493213,0.8994329856,-0.2209261985,-0.3135004002,0.094495854
0.321493213,0.8994329856,-0.2209261985,-0.3238854984,0.0989889715
0.321493213,0.8994329856,-0.2209261985,-0.3343312395,0.1035005341
0.321493213,0.8994329856,-0.2209261985,-0.3603175505,0.1054459644
0.321493213,0.8994329856,-0.2209261985,-0.3709454041,0.1099840342
0.321493213,0.8994329856,-0.2209261985,-0.3816363066,0.1145407337
0.321493213,0.8994329856,-0.2209261985,-0.3923909917,0.1191161393
0.321493213,0.8994329856,-0.2209261985,-0.4032101764,0.1237103278
0.321493213,0.8994329856,-0.2209261985,-0.4290519056,0.1254264197
