H0,a,a_tt,omega_m0,target
0.0715898516,0.8019639935,0.0009613978,0.2486493373,0.0073025104
0.0715898516,0.7903225806,0.0009551842,0.2486493373,0.0074980951
0.0715898516,0.7790143084,0.0009489957,0.2486493373,0.0076979878
0.0715898516,0.7680250784,0.0009427753,0.2486493373,0.0079020403
0.0715898516,0.7573415765,0.0009364728,0.2486493373,0.0081101201
0.0715898516,0.7469512195,0.000930044,0.2486493373,0.0083221073
0.0715898516,0.7368421053,0.0009234499,0.2486493373,0.0085378927
0.0715898516,0.7270029674,0.0009166554,0.2486493373,0.0087573756
0.0715898516,0.7174231332,0.0009096291,0.2486493373,0.008980463
0.0715898516,0.7080924855,0.0009023429,0.2486493373,0.0092070678
0.0715898516,0.6990014265,0.0008947711,0.2486493373,0.0094371083
0.0715898516,0.6901408451,0.0008868905,0.2486493373,0.0096705073
0.0715898516,0.6815020862,0.0008786798,0.2486493373,0.0099071915
0.0715898516,0.6730769231,0.0008701197,0.2486493373,0.0101470908
0.0715898516,0.6648575305,0.0008611923,0.2486493373,0.0103901381
0.0715898516,0.6568364611,0.0008518813,0.2486493373,0.0106362689
0.0715898516,0.6490066225,0.0008421715,0.2486493373,0.0108854209
0.0715898516,0.6413612565,0.0008320489,0.2486493373,0.0111375338
0.0715898516,0.6338939198,0.0008215005,0.2486493373,0.011392549
0.0715898516,0.6265984655,0.0008105143,0.2486493373,0.0116504096
0.0715898516,0.6194690265,0.0007990791,0.2486493373,0.0119110601
0.0715898516,0.6125,0.0007871846,0.2486493373,0.0121744463
0.0715898516,0.6056860321,0.0007748209,0.2486493373,0.0124405151
0.0715898516,0.5990220049,0.000761979,0.2486493373,0.0127092147
0.0715898516,0.592503023,0.0007486504,0.2486493373,0.0129804943
0.0715898516,0.5861244019,0.0007348273,0.2486493373,0.0132543038
0.0715898516,0.5798816568,0.0007205021,0.2486493373,0.0135305943
0.0715898516,0.5737704918,0.000705668,0.2486493373,0.0138093177
0.0715898516,0.5677867903,0.0006903186,0.2486493373,0.0140904266
0.0715898516,0.5619266055,0.0006744476,0.2486493373,0.0143738744
0.0715898516,0.5561861521,0.0006580495,0.2486493373,0.0146596154
0.0715898516,0.5505617978,0.0006411189,0.2486493373,0.0149476045
0.0715898516,0.5450500556,0.0006236508,0.2486493373,0.0152377972
0.0715898516,0.5396475771,0.0006056406,0.2486493373,0.0155301499
0.0715898516,0.534351145,0.0005870839,0.2486493373,0.0158246196
0.0715898516,0.5291576674,0.0005679766,0.2486493373,0.0161211639
0.0715898516,0.5240641711,0.000548315,0.2486493373,0.016419741
0.0715898516,0.5190677966,0.0005280954,0.2486493373,0.0167203099
0.0715898516,0.5141657922,0.0005073146,0.2486493373,0.0170228302
0.0715898516,0.5093555094,0.0004859695,0.2486493373,0.017327262
0.0715898516,0.5046343975,0.0004640572,0.2486493373,0.017633566
0.0715898516,0.5,0.0004415751,0.2486493373,0.0179417038
0.0715898516,0.9090909091,0.0010480623,0.2549593604,0.0060674201
0.0715898516,0.8941605839,0.0010375263,0.2549593604,0.006222698
0.0715898516,0.8797127469,0.0010280712,0.2549593604,0.006384938
0.0715898516,0.8657243816,0.0010194556,0.2549593604,0.0065535552
0.0715898516,0.852173913,0.0010114865,0.2549593604,0.0067280815
0.0715898516,0.8390410959,0.0010040067,0.2549593604,0.0069081348
0.0715898516,0.826306914,0.0009968866,0.2549593604,0.007093398
0.0715898516,0.8139534884,0.0009900177,0.2549593604,0.007283604
0.0715898516,0.8019639935,0.0009833084,0.2549593604,0.0074785242
0.0715898516,0.7903225806,0.0009766803,0.2549593604,0.0076779606
0.0715898516,0.7790143084,0.000970066,0.2549593604,0.0078817397
0.0715898516,0.7680250784,0.0009634068,0.2549593604,0.0080897073
0.0715898516,0.7573415765,0.0009566514,0.2549593604,0.0083017255
0.0715898516,0.7469512195,0.0009497544,0.2549593604,0.0085176693
0.0715898516,0.7368421053,0.0009426756,0.2549593604,0.0087374246
0.0715898516,0.7270029674,0.0009353793,0.2549593604,0.0089608862
0.0715898516,0.7174231332,0.0009278332,0.2549593604,0.0091879567
0.0715898516,0.7080924855,0.0009200084,0.2549593604,0.0094185449
0.0715898516,0.6990014265,0.0009118788,0.2549593604,0.0096525652
0.0715898516,0.6901408451,0.0009034204,0.2549593604,0.0098899365
0.0715898516,0.6815020862,0.0008946116,0.2549593604,0.0101305818
0.0715898516,0.6730769231,0.0008854325,0.2549593604,0.0103744276
0.0715898516,0.6648575305,0.0008758649,0.2549593604,0.0106214035
0.0715898516,0.6568364611,0.0008658922,0.2549593604,0.0108714415
0.0715898516,0.6490066225,0.0008554988,0.2549593604,0.0111244764
0.0715898516,0.6413612565,0.0008446704,0.2549593604,0.0113804445
0.0715898516,0.6338939198,0.000833394,0.2549593604,0.0116392845
0.0715898516,0.6265984655,0.0008216572,0.2549593604,0.0119009366
0.0715898516,0.6194690265,0.0008094487,0.2549593604,0.0121653425
0.0715898516,0.6125,0.0007967579,0.2549593604,0.0124324452
0.0715898516,0.6056860321,0.000783575,0.2549593604,0.0127021893
0.0715898516,0.5990220049,0.0007698908,0.2549593604,0.0129745203
0.0715898516,0.592503023,0.0007556967,0.2549593604,0.0132493849
0.0715898516,0.5861244019,0.0007409848,0.2549593604,0.0135267309
0.0715898516,0.5798816568,0.0007257476,0.2549593604,0.0138065071
0.0715898516,0.5737704918,0.0007099782,0.2549593604,0.014088663
0.0715898516,0.5677867903,0.0006936701,0.2549593604,0.0143731494
0.0715898516,0.5619266055,0.0006768173,0.2549593604,0.0146599177
0.0715898516,0.5561861521,0.0006594139,0.2549593604,0.01494892
0.0715898516,0.5505617978,0.0006414549,0.2549593604,0.0152401095
0.0715898516,0.5450500556,0.0006229351,0.2549593604,0.0155334401
0.0715898516,0.5396475771,0.0006038501,0.2549593604,0.0158288663
0.0715898516,0.534351145,0.0005841956,0.2549593604,0.0161263435
0.0715898516,0.5291576674,0.0005639675,0.2549593604,0.0164258277
0.0715898516,0.5240641711,0.0005431621,0.2549593604,0.0167272759
0.0715898516,0.5190677966,0.000521776,0.2549593604,0.0170306455
0.0715898516,0.5141657922,0.000499806,0.2549593604,0.0173358946
0.0715898516,0.5093555094,0.0004772492,0.2549593604,0.0176429823
0.0715898516,0.5046343975,0.0004541027,0.2549593604,0.0179518682
0.0715898516,0.5,0.0004303641,0.2549593604,0.0182625124
0.0715898516,0.9090909091,0.0010733601,0.2613291936,0.0062160807
0.0715898516,0.8941605839,0.0010623921,0.2613291936,0.0063746231
0.0715898516,0.8797127469,0.0010525204,0.2613291936,0.006540243
0.0715898516,0.8657243816,0.0010434973,0.2613291936,0.0067123385
0.0715898516,0.852173913,0.0010351249,0.2613291936,0.0068904274
0.0715898516,0.8390410959,0.0010272419,0.2613291936,0.0070741158
0.0715898516,0.826306914,0.0010197154,0.2613291936,0.0072630763
0.0715898516,0.8139534884,0.0010124342,0.2613291936,0.0074570328
0.0715898516,0.8019639935,0.0010053043,0.2613291936,0.0076557487
0.0715898516,0.7903225806,0.0009982453,0.2613291936,0.0078590189
0.0715898516,0.7790143084,0.000991188,0.2613291936,0.0080666631
0.0715898516,0.7680250784,0.0009840722,0.2613291936,0.0082785215
0.0715898516,0.7573415765,0.0009768453,0.2613291936,0.0084944502
0.0715898516,0.7469512195,0.0009694609,0.2613291936,0.008714319
0.0715898516,0.7368421053,0.0009618776,0.2613291936,0.008938009
0.0715898516,0.7270029674,0.0009540589,0.2613291936,0.0091654104
0.0715898516,0.7174231332,0.0009459717,0.2613291936,0.0093964213
0.0715898516,0.7080924855,0.0009375864,0.2613291936,0.0096309462
0.0715898516,0.6990014265,0.0009288763,0.2613291936,0.0098688955
0.0715898516,0.6901408451,0.0009198168,0.2613291936,0.0101101842
0.0715898516,0.6815020862,0.0009103859,0.2613291936,0.0103547318
0.0715898516,0.6730769231,0.0009005632,0.2613291936,0.0106024611
0.0715898516,0.6648575305,0.0008903302,0.2613291936,0.0108532981
0.0715898516,0.6568364611,0.0008796699,0.2613291936,0.0111071717
0.0715898516,0.6490066225,0.0008685664,0.2613291936,0.0113640133
0.0715898516,0.6413612565,0.0008570052,0.2613291936,0.0116237564
0.0715898516,0.6338939198,0.000844973,0.2613291936,0.0118863365
0.0715898516,0.6265984655,0.0008324573,0.2613291936,0.0121516909
0.0715898516,0.6194690265,0.0008194465,0.2613291936,0.0124197585
0.0715898516,0.6125,0.00080593,0.2613291936,0.0126904798
0.0715898516,0.6056860321,0.0007918978,0.2613291936,0.0129637967
0.0715898516,0.5990220049,0.0007773408,0.2613291936,0.0132396521
0.0715898516,0.592503023,0.0007622501,0.2613291936,0.0135179905
0.0715898516,0.5861244019,0.0007466179,0.2613291936,0.0137987573
0.0715898516,0.5798816568,0.0007304367,0.2613291936,0.014081899
0.0715898516,0.5737704918,0.0007136995,0.2613291936,0.0143673632
0.0715898516,0.5677867903,0.0006963998,0.2613291936,0.0146550983
0.0715898516,0.5619266055,0.0006785316,0.2613291936,0.0149450539
0.0715898516,0.5561861521,0.0006600893,0.2613291936,0.0152371803
0.0715898516,0.5505617978,0.0006410676,0.2613291936,0.0155314289
0.0715898516,0.5450500556,0.0006214616,0.2613291936,0.0158277517
0.0715898516,0.5396475771,0.0006012669,0.2613291936,0.0161261016
0.0715898516,0.534351145,0.0005804793,0.2613291936,0.0164264326
0.0715898516,0.5291576674,0.0005590948,0.2613291936,0.0167286992
0.0715898516,0.5240641711,0.0005371098,0.2613291936,0.0170328568
0.0715898516,0.5190677966,0.0005145211,0.2613291936,0.0173388616
0.0715898516,0.5141657922,0.0004913255,0.2613291936,0.0176466706
0.0715898516,0.5093555094,0.0004675202,0.2613291936,0.0179562415
0.0715898516,0.5046343975,0.0004431027,0.2613291936,0.0182675327
0.0715898516,0.5,0.0004180705,0.2613291936,0.0185805037
0.0715898516,0.9090909091,0.0010988561,0.2677596777,0.0063660159
0.0715898516,0.8941605839,0.0010874438,0.2677596777,0.0065278238
0.0715898516,0.8797127469,0.0010771426,0.2677596777,0.006696823
0.0715898516,0.8657243816,0.0010676988,0.2677596777,0.0068723942
0.0715898516,0.852173913,0.0010589092,0.2677596777,0.0070540409
0.0715898516,0.8390410959,0.0010506088,0.2677596777,0.0072413571
0.0715898516,0.826306914,0.001042661,0.2677596777,0.0074340049
0.0715898516,0.8139534884,0.0010349519,0.2677596777,0.0076316991
0.0715898516,0.8019639935,0.0010273851,0.2677596777,0.0078341949
0.0715898516,0.7903225806,0.0010198783,0.2677596777,0.0080412799
0.0715898516,0.7790143084,0.0010123604,0.2677596777,0.0082527672
0.0715898516,0.7680250784,0.0010047698,0.2677596777,0.0084684906
0.0715898516,0.7573415765,0.0009970525,0.2677596777,0.0086883006
0.0715898516,0.7469512195,0.0009891609,0.2677596777,0.0089120618
0.0715898516,0.7368421053,0.0009810529,0.2677596777,0.0091396501
0.0715898516,0.7270029674,0.0009726907,0.2677596777,0.0093709509
0.0715898516,0.7174231332,0.0009640407,0.2677596777,0.0096058578
0.0715898516,0.7080924855,0.0009550725,0.2677596777,0.0098442712
0.0715898516,0.6990014265,0.0009457587,0.2677596777,0.0100860972
0.0715898516,0.6901408451,0.0009360744,0.2677596777,0.010331247
0.0715898516,0.6815020862,0.0009259969,0.2677596777,0.0105796361
0.0715898516,0.6730769231,0.0009155056,0.2677596777,0.0108311839
0.0715898516,0.6648575305,0.0009045814,0.2677596777,0.0110858128
0.0715898516,0.6568364611,0.000893207,0.2677596777,0.0113434484
0.0715898516,0.6490066225,0.0008813663,0.2677596777,0.0116040188
0.0715898516,0.6413612565,0.0008690447,0.2677596777,0.0118674544
0.0715898516,0.6338939198,0.0008562284,0.2677596777,0.0121336878
0.0715898516,0.6265984655,0.0008429049,0.2677596777,0.0124026532
0.0715898516,0.6194690265,0.0008290625,0.2677596777,0.0126742869
0.0715898516,0.6125,0.0008146903,0.2677596777,0.0129485267
0.0715898516,0.6056860321,0.0007997784,0.2677596777,0.0132253117
0.0715898516,0.5990220049,0.0007843174,0.2677596777,0.0135045826
0.0715898516,0.592503023,0.0007682987,0.2677596777,0.0137862814
0.0715898516,0.5861244019,0.0007517141,0.2677596777,0.0140703511
0.0715898516,0.5798816568,0.0007345563,0.2677596777,0.0143567362
0.0715898516,0.5737704918,0.0007168183,0.2677596777,0.014645382
0.0715898516,0.5677867903,0.0006984937,0.2677596777,0.0149362351
0.0715898516,0.5619266055,0.0006795763,0.2677596777,0.015229243
0.0715898516,0.5561861521,0.0006600608,0.2677596777,0.0155243542
0.0715898516,0.5505617978,0.0006399418,0.2677596777,0.0158215184
0.0715898516,0.5450500556,0.0006192147,0.2677596777,0.0161206859
0.0715898516,0.5396475771,0.000597875,0.2677596777,0.0164218082
0.0715898516,0.534351145,0.0005759187,0.2677596777,0.0167248375
0.0715898516,0.5291576674,0.0005533419,0.2677596777,0.0170297271
0.0715898516,0.5240641711,0.0005301411,0.2677596777,0.017336431
0.0715898516,0.5190677966,0.0005063132,0.2677596777,0.0176449042
0.0715898516,0.5141657922,0.0004818553,0.2677596777,0.0179551025
0.0715898516,0.5093555094,0.0004567647,0.2677596777,0.0182669825
0.0715898516,0.5046343975,0.000431039,0.2677596777,0.0185805018
0.0715898516,0.5,0.0004046758,0.2677596777,0.0188956185
0.0715898516,0.9090909091,0.0011245524,0.2742516692,0.0065172417
0.0715898516,0.8941605839,0.0011126832,0.2742516692,0.006682316
0.0715898516,0.8797127469,0.0011019396,0.2742516692,0.0068546935
0.0715898516,0.8657243816,0.0010920615,0.2742516692,0.0070337373
0.0715898516,0.852173913,0.0010828407,0.2742516692,0.0072189363
0.0715898516,0.8390410959,0.001074108,0.2742516692,0.0074098722
0.0715898516,0.826306914,0.0010657236,0.2742516692,0.0076061967
0.0715898516,0.8139534884,0.0010575707,0.2742516692,0.0078076149
0.0715898516,0.8019639935,0.0010495505,0.2742516692,0.008013874
0.0715898516,0.7903225806,0.0010415785,0.2742516692,0.0082247539
0.0715898516,0.7790143084,0.001033582,0.2742516692,0.008440061
0.0715898516,0.7680250784,0.0010254979,0.2742516692,0.0086596226
0.0715898516,0.7573415765,0.0010172708,0.2742516692,0.0088832837
0.0715898516,0.7469512195,0.001008852,0.2742516692,0.0091109032
0.0715898516,0.7368421053,0.0010001983,0.2742516692,0.0093423518
0.0715898516,0.7270029674,0.0009912712,0.2742516692,0.0095775103
0.0715898516,0.7174231332,0.0009820361,0.2742516692,0.0098162675
0.0715898516,0.7080924855,0.0009724621,0.2742516692,0.0100585195
0.0715898516,0.6990014265,0.0009625211,0.2742516692,0.0103041682
0.0715898516,0.6901408451,0.0009521876,0.2742516692,0.0105531208
0.0715898516,0.6815020862,0.0009414386,0.2742516692,0.010805289
0.0715898516,0.6730769231,0.0009302529,0.2742516692,0.0110605884
0.0715898516,0.6648575305,0.0009186113,0.2742516692,0.0113189381
0.0715898516,0.6568364611,0.0009064959,0.2742516692,0.0115802602
0.0715898516,0.6490066225,0.0008938905,0.2742516692,0.0118444794
0.0715898516,0.6413612565,0.0008807802,0.2742516692,0.0121115231
0.0715898516,0.6338939198,0.0008671511,0.2742516692,0.0123813208
0.0715898516,0.6265984655,0.0008529904,0.2742516692,0.0126538039
0.0715898516,0.6194690265,0.0008382864,0.2742516692,0.0129289059
0.0715898516,0.6125,0.0008230281,0.2742516692,0.0132065617
0.0715898516,0.6056860321,0.0008072054,0.2742516692,0.0134867082
0.0715898516,0.5990220049,0.0007908089,0.2742516692,0.0137692834
0.0715898516,0.592503023,0.00077383,0.2742516692,0.0140542269
0.0715898516,0.5861244019,0.0007562606,0.2742516692,0.0143414797
0.0715898516,0.5798816568,0.0007380933,0.2742516692,0.0146309838
0.0715898516,0.5737704918,0.000719321,0.2742516692,0.0149226826
0.0715898516,0.5677867903,0.0006999375,0.2742516692,0.0152165207
0.0715898516,0.5619266055,0.0006799368,0.2742516692,0.0155124439
0.0715898516,0.5561861521,0.0006593134,0.2742516692,0.0158103987
0.0715898516,0.5505617978,0.0006380622,0.2742516692,0.0161103332
0.0715898516,0.5450500556,0.0006161786,0.2742516692,0.0164121961
0.0715898516,0.5396475771,0.0005936582,0.2742516692,0.0167159374
0.0715898516,0.534351145,0.0005704971,0.2742516692,0.0170215079
0.0715898516,0.5291576674,0.0005466917,0.2742516692,0.0173288596
0.0715898516,0.5240641711,0.0005222386,0.2742516692,0.0176379452
0.0715898516,0.5190677966,0.0004971349,0.2742516692,0.0179487185
0.0715898516,0.5141657922,0.0004713776,0.2742516692,0.0182611343
0.0715898516,0.5093555094,0.0004449644,0.2742516692,0.0185751483
0.0715898516,0.5046343975,0.000417893,0.2742516692,0.0188907169
0.0715898516,0.5,0.0003901614,0.2742516692,0.0192077977
0.0715898516,0.9090909091,0.0011504515,0.2808060405,0.0066697747
0.0715898516,0.8941605839,0.0011381125,0.2808060405,0.0068381157
0.0715898516,0.8797127469,0.001126913,0.2808060405,0.0070138699
0.0715898516,0.8657243816,0.0011165867,0.2808060405,0.0071963827
0.0715898516,0.852173913,0.0011069203,0.2808060405,0.007385128
0.0715898516,0.8390410959,0.0010977403,0.2808060405,0.007579675
0.0715898516,0.826306914,0.0010889037,0.2808060405,0.0077796645
0.0715898516,0.8139534884,0.0010802906,0.2808060405,0.0079847924
0.0715898516,0.8019639935,0.0010717998,0.2808060405,0.0081947971
0.0715898516,0.7903225806,0.001063345,0.2808060405,0.008409451
0.0715898516,0.7790143084,0.0010548515,0.2808060405,0.0086285535
0.0715898516,0.7680250784,0.0010462547,0.2808060405,0.0088519256
0.0715898516,0.7573415765,0.001037498,0.2808060405,0.009079406
0.0715898516,0.7469512195,0.0010285315,0.2808060405,0.0093108484
0.0715898516,0.7368421053,0.0010193108,0.2808060405,0.0095461181
0.0715898516,0.7270029674,0.0010097967,0.2808060405,0.0097850909
0.0715898516,0.7174231332,0.0009999539,0.2808060405,0.0100276511
0.0715898516,0.7080924855,0.0009897506,0.2808060405,0.0102736902
0.0715898516,0.6990014265,0.0009791583,0.2808060405,0.0105231059
0.0715898516,0.6901408451,0.0009681509,0.2808060405,0.0107758013
0.0715898516,0.6815020862,0.0009567048,0.2808060405,0.0110316843
0.0715898516,0.6730769231,0.0009447986,0.2808060405,0.0112906667
0.0715898516,0.6648575305,0.0009324126,0.2808060405,0.011552664
0.0715898516,0.6568364611,0.0009195288,0.2808060405,0.0118175949
0.0715898516,0.6490066225,0.0009061307,0.2808060405,0.012085381
0.0715898516,0.6413612565,0.0008922029,0.2808060405,0.0123559463
0.0715898516,0.6338939198,0.0008777317,0.2808060405,0.0126292173
0.0715898516,0.6265984655,0.0008627039,0.2808060405,0.0129051226
0.0715898516,0.6194690265,0.0008471078,0.2808060405,0.0131835928
0.0715898516,0.6125,0.0008309323,0.2808060405,0.0134645604
0.0715898516,0.6056860321,0.0008141673,0.2808060405,0.0137479594
0.0715898516,0.5990220049,0.0007968033,0.2808060405,0.0140337255
0.0715898516,0.592503023,0.0007788317,0.2808060405,0.014321796
0.0715898516,0.5861244019,0.0007602444,0.2808060405,0.0146121096
0.0715898516,0.5798816568,0.000741034,0.2808060405,0.0149046063
0.0715898516,0.5737704918,0.0007211936,0.2808060405,0.0151992274
0.0715898516,0.5677867903,0.000700717,0.2808060405,0.0154959157
0.0715898516,0.5619266055,0.0006795981,0.2808060405,0.0157946149
0.0715898516,0.5561861521,0.0006578318,0.2808060405,0.0160952702
0.0715898516,0.5505617978,0.0006354129,0.2808060405,0.0163978277
0.0715898516,0.5450500556,0.000612337,0.2808060405,0.0167022349
0.0715898516,0.5396475771,0.0005885999,0.2808060405,0.0170084401
0.0715898516,0.534351145,0.0005641977,0.2808060405,0.017316393
0.0715898516,0.5291576674,0.0005391271,0.2808060405,0.0176260442
0.0715898516,0.5240641711,0.0005133848,0.2808060405,0.0179373453
0.0715898516,0.5190677966,0.0004869681,0.2808060405,0.0182502492
0.0715898516,0.5141657922,0.0004598742,0.2808060405,0.0185647095
0.0715898516,0.5093555094,0.000432101,0.2808060405,0.018880681
0.0715898516,0.5046343975,0.0004036463,0.2808060405,0.0191981195
0.0715898516,0.5,0.0003745084,0.2808060405,0.0195169817
0.0715898516,0.9090909091,0.0011765555,0.2874236804,0.0068236315
0.0715898516,0.8941605839,0.0011637335,0.2874236804,0.0069952393
0.0715898516,0.8797127469,0.0011520645,0.2874236804,0.0071743682
0.0715898516,0.8657243816,0.0011412758,0.2874236804,0.0073603457
0.0715898516,0.852173913,0.001131149,0.2874236804,0.0075526305
0.0715898516,0.8390410959,0.0011215064,0.2874236804,0.0077507793
0.0715898516,0.826306914,0.0011122013,0.2874236804,0.0079544217
0.0715898516,0.8139534884,0.0011031113,0.2874236804,0.0081632438
0.0715898516,0.8019639935,0.0010941327,0.2874236804,0.0083769755
0.0715898516,0.7903225806,0.0010851768,0.2874236804,0.0085953815
0.0715898516,0.7790143084,0.0010761675,0.2874236804,0.0088182539
0.0715898516,0.7680250784,0.0010670385,0.2874236804,0.0090454073
0.0715898516,0.7573415765,0.0010577318,0.2874236804,0.0092766743
0.0715898516,0.7469512195,0.0010481965,0.2874236804,0.0095119027
0.0715898516,0.7368421053,0.0010383871,0.2874236804,0.0097509528
0.0715898516,0.7270029674,0.0010282636,0.2874236804,0.0099936952
0.0715898516,0.7174231332,0.0010177898,0.2874236804,0.0102400094
0.0715898516,0.7080924855,0.0010069333,0.2874236804,0.0104897823
0.0715898516,0.6990014265,0.0009956649,0.2874236804,0.0107429075
0.0715898516,0.6901408451,0.0009839582,0.2874236804,0.010999284
0.0715898516,0.6815020862,0.0009717891,0.2874236804,0.0112588155
0.0715898516,0.6730769231,0.0009591357,0.2874236804,0.0115214103
0.0715898516,0.6648575305,0.000945978,0.2874236804,0.0117869802
0.0715898516,0.6568364611,0.0009322977,0.2874236804,0.0120554403
0.0715898516,0.6490066225,0.0009180781,0.2874236804,0.0123267091
0.0715898516,0.6413612565,0.0009033037,0.2874236804,0.0126007073
0.0715898516,0.6338939198,0.0008879604,0.2874236804,0.0128773585
0.0715898516,0.6265984655,0.0008720352,0.2874236804,0.0131565884
0.0715898516,0.6194690265,0.000855516,0.2874236804,0.0134383247
0.0715898516,0.6125,0.0008383918,0.2874236804,0.0137224973
0.0715898516,0.6056860321,0.0008206524,0.2874236804,0.0140090376
0.0715898516,0.5990220049,0.0008022883,0.2874236804,0.0142978791
0.0715898516,0.592503023,0.0007832909,0.2874236804,0.0145889567
0.0715898516,0.5861244019,0.0007636522,0.2874236804,0.0148822068
0.0715898516,0.5798816568,0.0007433648,0.2874236804,0.0151775675
0.0715898516,0.5737704918,0.0007224219,0.2874236804,0.0154749781
0.0715898516,0.5677867903,0.0007008172,0.2874236804,0.0157743794
0.0715898516,0.5619266055,0.0006785451,0.2874236804,0.0160757136
0.0715898516,0.5561861521,0.0006556003,0.2874236804,0.0163789241
0.0715898516,0.5505617978,0.0006319779,0.2874236804,0.0166839556
0.0715898516,0.5450500556,0.0006076736,0.2874236804,0.016990754
0.0715898516,0.5396475771,0.0005826833,0.2874236804,0.0172992664
0.0715898516,0.534351145,0.0005570034,0.2874236804,0.0176094412
0.0715898516,0.5291576674,0.0005306306,0.2874236804,0.0179212279
0.0715898516,0.5240641711,0.0005035619,0.2874236804,0.018234577
0.0715898516,0.5190677966,0.0004757947,0.2874236804,0.0185494404
0.0715898516,0.5141657922,0.0004473267,0.2874236804,0.018865771
0.0715898516,0.5093555094,0.0004181557,0.2874236804,0.0191835226
0.0715898516,0.5046343975,0.0003882798,0.2874236804,0.0195026504
0.0715898516,0.5,0.0003576976,0.2874236804,0.0198231106
0.0715898516,0.9090909091,0.0012028669,0.2941054945,0.0069788292
0.0715898516,0.8941605839,0.0011895483,0.2941054945,0.0071537032
0.0715898516,0.8797127469,0.0011773959,0.2941054945,0.0073362045
0.0715898516,0.8657243816,0.0011661302,0.2941054945,0.0075256418
0.0715898516,0.852173913,0.0011555278,0.2941054945,0.0077214589
0.0715898516,0.8390410959,0.0011454067,0.2941054945,0.0079231992
0.0715898516,0.826306914,0.0011356169,0.2941054945,0.0081304813
0.0715898516,0.8139534884,0.0011260329,0.2941054945,0.0083429815
0.0715898516,0.8019639935,0.0011165484,0.2941054945,0.0085604207
0.0715898516,0.7903225806,0.001107073,0.2941054945,0.0087825558
0.0715898516,0.7790143084,0.0010975286,0.2941054945,0.0090091714
0.0715898516,0.7680250784,0.0010878473,0.2941054945,0.0092400757
0.0715898516,0.7573415765,0.0010779699,0.2941054945,0.009475095
0.0715898516,0.7469512195,0.0010678442,0.2941054945,0.0097140713
0.0715898516,0.7368421053,0.0010574239,0.2941054945,0.0099568595
0.0715898516,0.7270029674,0.0010466678,0.2941054945,0.0102033251
0.0715898516,0.7174231332,0.0010355393,0.2941054945,0.0104533427
0.0715898516,0.7080924855,0.0010240052,0.2941054945,0.0107067947
0.0715898516,0.6990014265,0.0010120356,0.2941054945,0.0109635701
0.0715898516,0.6901408451,0.0009996037,0.2941054945,0.0112235639
0.0715898516,0.6815020862,0.000986685,0.2941054945,0.0114866759
0.0715898516,0.6730769231,0.0009732571,0.2941054945,0.0117528104
0.0715898516,0.6648575305,0.0009592998,0.2941054945,0.0120218756
0.0715898516,0.6568364611,0.0009447945,0.2941054945,0.0122937834
0.0715898516,0.6490066225,0.0009297242,0.2941054945,0.0125684486
0.0715898516,0.6413612565,0.0009140733,0.2941054945,0.012845789
0.0715898516,0.6338939198,0.0008978276,0.2941054945,0.0131257251
0.0715898516,0.6265984655,0.0008809738,0.2941054945,0.0134081796
0.0715898516,0.6194690265,0.0008635,0.2941054945,0.0136930776
0.0715898516,0.6125,0.000845395,0.2941054945,0.0139803463
0.0715898516,0.6056860321,0.0008266485,0.2941054945,0.0142699147
0.0715898516,0.5990220049,0.0008072513,0.2941054945,0.0145617138
0.0715898516,0.592503023,0.0007871945,0.2941054945,0.0148556762
0.0715898516,0.5861244019,0.0007664704,0.2941054945,0.0151517364
0.0715898516,0.5798816568,0.0007450715,0.2941054945,0.0154498303
0.0715898516,0.5737704918,0.0007229912,0.2941054945,0.0157498954
0.0715898516,0.5677867903,0.0007002234,0.2941054945,0.0160518707
0.0715898516,0.5619266055,0.0006767624,0.2941054945,0.0163556968
0.0715898516,0.5561861521,0.0006526032,0.2941054945,0.0166613154
0.0715898516,0.5505617978,0.000627741,0.2941054945,0.0169686699
0.0715898516,0.5450500556,0.0006021716,0.2941054945,0.0172777047
0.0715898516,0.5396475771,0.0005758913,0.2941054945,0.0175883658
0.0715898516,0.534351145,0.0005488966,0.2941054945,0.0179006004
0.0715898516,0.5291576674,0.0005211843,0.2941054945,0.018214357
0.0715898516,0.5240641711,0.0004927518,0.2941054945,0.0185295851
0.0715898516,0.5190677966,0.0004635965,0.2941054945,0.0188462359
0.0715898516,0.5141657922,0.0004337164,0.2941054945,0.0191642612
0.0715898516,0.5093555094,0.0004031097,0.2941054945,0.0194836146
0.0715898516,0.5046343975,0.0003717746,0.2941054945,0.0198042505
0.0715898516,0.5,0.0003397099,0.2941054945,0.0201261244
0.0715898516,0.9090909091,0.001229388,0.3008524055,0.0071353851
0.0715898516,0.8941605839,0.001215559,0.3008524055,0.0073135244
0.0715898516,0.8797127469,0.0012029088,0.3008524055,0.0074993949
0.0715898516,0.8657243816,0.0011911513,0.3008524055,0.0076922867
0.0715898516,0.852173913,0.0011800578,0.3008524055,0.007891628
0.0715898516,0.8390410959,0.0011694421,0.3008524055,0.0080969491
0.0715898516,0.826306914,0.0011591507,0.3008524055,0.008307857
0.0715898516,0.8139534884,0.001149055,0.3008524055,0.008524018
0.0715898516,0.8019639935,0.0011390465,0.3008524055,0.0087451442
0.0715898516,0.7903225806,0.0011290326,0.3008524055,0.0089709841
0.0715898516,0.7790143084,0.0011189332,0.3008524055,0.0092013152
